date,portfolio_value,daily_return,benchmark_return,excess_return,cash,long_market_value,short_market_value,gross_exposure,net_exposure,borrow_cost,spy_short_hedge_target,spy_short_market_value,spy_short_weight,cumulative_return,strategy_nav,benchmark_nav,drawdown,rolling_63_return,rolling_63_excess_return,daily_turnover
2026-03-09,710207.7257619671,0.04345760245758523,0.008759927422258285,0.03469767503532695,0.0,710207.7257619671,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.4204154515239342,1.4204154515239342,0.9946474659777502,-0.054314348483071484,,,0.0
2026-03-10,722527.7967321901,0.017347137356193976,-0.001607029648621472,0.018954167004815448,0.0,722527.7967321901,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.44505559346438006,1.44505559346438,0.9930490380099978,-0.03790940959042555,,,0.0
2026-03-11,724032.4008893885,0.002082416986589841,-0.0012552054107486388,0.00333762239733848,0.0,724032.4008893885,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.44806480177877694,1.448064801778777,0.9918025574843489,-0.03590593580231838,,,0.0
2026-03-12,710570.4640627329,-0.018593003310513834,-0.015184894948203631,-0.0034081083623102026,0.0,710570.4640627329,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.42114092812546566,1.4211409281254657,0.9767421398395894,-0.05383133992959266,,,0.0
2026-03-13,708114.8076750123,-0.00345589425949433,-0.005660150736891745,0.002204256477397415,-1.4551915228366852e-11,708114.8076750123,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.41622961535002445,1.4162296153500245,0.971213632097023,-0.057101198770443395,,,0.5524666715479318
2026-03-16,723320.1732174595,0.02147302298672682,0.010176810762999589,0.011296212223727231,-1.4551915228366852e-11,723320.1732174595,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.4466403464349189,1.446640346434919,0.9810974894413199,-0.03685431113748383,,,0.0
2026-03-17,730553.0444774294,0.009999543117671816,0.0026306742601704958,0.007368868857501321,-1.4551915228366852e-11,730553.0444774294,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.4611060889548586,1.4611060889548586,0.9836784373535111,-0.02722329429310333,,,0.0
2026-03-18,730956.8513961164,0.000552741408361257,-0.013953696387963399,0.014506437796324656,-1.4551915228366852e-11,730956.8513961164,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.46191370279223287,1.4619137027922329,0.9699524870952939,-0.02668560032676981,,,0.0
2026-03-19,741711.1697035953,0.014712658191708972,-0.0024643575289774455,0.017177015720686417,-1.4551915228366852e-11,741711.1697035953,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.4834223394071906,1.4834223394071906,0.9675621773809703,-0.012365558251309139,,,0.0
2026-03-20,721735.1318069778,-0.026932367628494047,-0.014335800496153794,-0.012596567132340253,-1.4551915228366852e-11,721735.1318069778,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.4434702636139556,1.4434702636139556,0.9536913990384125,-0.0389648921190473,,,0.0
2026-03-23,728630.2774167025,0.00955356793074702,0.01050002312780407,-0.0009464551970570501,-1.4551915228366852e-11,728630.2774167025,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.457260554833405,1.457260554833405,0.9637051807851036,-0.029783577932073757,,,0.0
2026-03-24,756466.8499236933,0.03820397445695378,-0.0033568311513931803,0.04156080560834696,-1.4551915228366852e-11,756466.8499236933,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.5129336998473868,1.5129336998473868,0.9604701852134852,0.0,,,0.0
2026-03-25,769290.1627225846,0.016951585915740752,0.005572736458556715,0.011378849457184037,-1.4551915228366852e-11,769290.1627225846,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.5385803254451691,1.538580325445169,0.9658226324319811,0.0,,,0.0
2026-03-26,755905.1681264456,-0.01739914955985955,-0.017858774093358898,0.0004596245334993476,-1.4551915228366852e-11,755905.1681264456,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.5118103362528912,1.5118103362528912,0.9485742242251252,-0.01739914955985955,,,0.0
2026-03-27,750541.0493585174,-0.007096285346511744,-0.017051884233207804,0.00995559888669606,0.0,750541.0493585174,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.5010820987170348,1.5010820987170348,0.9323992463670334,-0.02437196557630794,,,0.18890864202215668
2026-03-30,737408.3914886699,-0.01749758774829424,-0.003343373968994978,-0.014154213779299263,0.0,737408.3914886699,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.47481678297733976,1.4748167829773398,0.9292818869980194,-0.04144310271833229,,,0.0
2026-03-31,751942.2715797855,0.01970940425803236,0.029067835498520544,-0.009358431240488185,0.0,751942.2715797855,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.5038845431595711,1.503884543159571,0.9562941000210325,-0.022550517325482633,,,0.0
2026-04-01,757594.0455574301,0.007516233880255907,0.0075345204047112535,-1.828652445534651e-05,0.0,757594.0455574301,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.5151880911148603,1.5151880911148603,0.963499317430546,-0.015203778407565816,,,0.0
2026-04-02,771276.6498566861,0.0180606016896403,0.0009004334289726135,0.017160168260667685,0.0,771276.6498566861,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.5425532997133722,1.5425532997133722,0.9643668844247527,0.0,,,0.0
2026-04-06,778287.4746611771,0.009089896350153559,0.004726834698016047,0.004363061652137512,0.0,778287.4746611771,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.5565749493223542,1.5565749493223542,0.9689252872756693,0.0,0.48686829593100533,0.5197158567141907,0.0
2026-04-07,780679.1513387267,0.003072999059365422,0.0004401074469215782,0.002632891612443844,0.0,780679.1513387267,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.5613583026774536,1.5613583026774536,0.9693517185101099,0.0,0.47006795625216014,0.5088914252700882,0.0
2026-04-08,766304.2552727864,-0.018413321325784104,0.02519644428263712,-0.043609765608421225,0.0,766304.2552727864,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.5326085105455727,1.5326085105455727,0.9937759350758285,-0.018413321325784104,0.34641260908740956,0.3668435284919591,0.0
2026-04-09,797305.8333901474,0.04045596498263637,-0.0019533018658538515,0.042409266848490224,0.0,797305.8333901474,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.5946116667802948,1.5946116667802948,0.9918347906876043,0.0,0.45307720189770717,0.47225992113882787,0.0
2026-04-10,803391.4306123643,0.007632701238796891,0.008977036511991887,-0.0013443352731949965,0.0,803391.4306123643,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.6067828612247286,1.6067828612247286,1.0007385278174707,0.0,0.4862893933554613,0.4965668122616246,0.0
2026-04-13,829790.8461163524,0.032859966509557914,-0.0022995599244746145,0.03515952643403253,0.0,829790.8461163524,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.6595816922327047,1.6595816922327047,0.998437269604024,0.0,0.4508043638044532,0.46984517685152216,0.7845097447532972
2026-04-14,855142.8549639756,0.03055228792445419,0.020942562592047187,0.009609725332407004,0.0,855142.8549639756,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.7102857099279511,1.7102857099279511,1.019347104616939,0.0,0.4641236362844188,0.4641909911658001,0.0
2026-04-15,848902.2105696686,-0.007297779965161455,0.0033754075185365995,-0.010673187483698054,0.0,848902.2105696686,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.697804421139337,1.697804421139337,1.0227878164978614,-0.007297779965161455,0.45675003974703765,0.4514320412372044,0.0
2026-04-16,872881.8743032096,0.028247851678285807,0.008770057043253843,0.019477794635031964,0.0,872881.8743032096,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.7457637486064193,1.7457637486064193,1.0317577239916926,0.0,0.503341114921797,0.484197150692834,0.0
2026-04-17,891975.238725962,0.021873938484510136,0.012085625516631948,0.009788312967878188,0.0,891975.238725962,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.7839504774519239,1.783950477451924,1.0442271614677487,0.0,0.5015672634761614,0.47290757038110076,0.0
2026-04-20,889305.6504551624,-0.0029928950433788515,-0.0033220210099417224,0.00032912596656287096,0.0,889305.6504551624,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.7786113009103248,1.7786113009103248,1.040758216898201,-0.0029928950433788515,0.4661923000706538,0.4400901064104863,0.0
2026-04-21,913052.4789463566,0.02670266232879559,-0.005228878032735751,0.03193154036153134,0.0,913052.4789463566,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.8261049578927131,1.826104957892713,1.0353162191204728,0.0,0.5039539340210708,0.46200636156814223,0.0
2026-04-22,961687.860280773,0.0532667973154628,0.010126690148846818,0.04314010716661598,0.0,961687.860280773,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.923375720561546,1.923375720561546,1.0458005456775814,0.0,0.5220049790354679,0.48151430481743573,0.0
2026-04-23,979933.0546906205,0.018972054409130967,-0.003880710338718507,0.022852764747849474,0.0,979933.0546906205,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.9598661093812411,1.959866109381241,1.0417420966877329,0.0,0.5471339529321286,0.5160666206828466,0.0
2026-04-24,1060212.7660209476,0.08192366911806293,0.007749311878043619,0.0741743572400193,0.0,1060212.7660209476,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.120425532041895,2.120425532041895,1.0498148810914532,0.0,0.6872709007434192,0.6485903968267661,0.0
2026-04-27,1055035.5735080491,-0.004883163718475858,0.0017228338515840047,-0.006605997570059863,0.0,1055035.5735080491,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.1100711470160984,2.1100711470160984,1.0516235377064942,-0.004883163718475747,0.6841215556093929,0.6489085247995805,0.0
2026-04-28,1010687.3956479109,-0.04203477017621138,-0.004865975921808707,-0.03716879425440267,0.0,1010687.3956479109,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.021374791295822,2.021374791295822,1.0465063628932072,-0.046712671230048186,0.5549150840154093,0.5288275500696804,0.0
2026-04-29,1076054.8602455661,0.06467624398912264,-0.00015456167713467917,0.06483080566625732,0.0,1076054.8602455661,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.1521097204911324,2.1521097204911324,1.0463446131146263,0.0,0.5979073576886018,0.5718751489864713,0.0
2026-04-30,1112346.4966013767,0.0337265670149276,0.009949689423536245,0.023776877591391354,0.0,1112346.4966013767,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.2246929932027535,2.2246929932027535,1.056755417045107,0.0,0.6272906371106943,0.5889893086684412,0.0
2026-05-01,1159149.1957424388,0.04207564754693016,0.0027690423844377587,0.0393066051624924,0.0,1159149.1957424388,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.3182983914848774,2.3182983914848774,1.059681617584889,0.0,0.749850513287871,0.7055594476869771,0.0
2026-05-04,1155278.167350524,-0.003339542835497755,-0.0036633594671476866,0.00032381663164993135,0.0,1155278.167350524,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.3105563347010483,2.3105563347010483,1.055799622898947,-0.003339542835497644,0.6446739141269113,0.6093553555107332,0.0
2026-05-05,1237405.6061990669,0.07108888678896363,0.00802217239314218,0.06306671439582145,0.0,1237405.6061990669,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.4748112123981336,2.4748112123981336,1.064269429486457,0.0,0.7478736767992722,0.6953500601965004,0.0
2026-05-06,1290447.9839489446,0.04286579718416483,0.013899443193279737,0.028966353990885096,0.0,1290447.9839489446,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.5808959678978893,2.5808959678978893,1.0790621819639483,0.0,1.0066505924216798,0.9343031622265496,0.0
2026-05-07,1219784.4386446164,-0.05475892572445129,-0.0030661052287314083,-0.05169282049571988,0.0,1219784.4386446164,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.4395688772892328,2.4395688772892328,1.0757536637657024,-0.0547589257244514,0.9039034515255502,0.8213233352435614,0.0
2026-05-08,1318556.4753754232,0.08097499328697699,0.008256103228628353,0.07271889005834864,0.0,1318556.4753754232,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.6371129507508466,2.6371129507508466,1.0846351970623271,0.0,0.9543832242280892,0.8834115848596495,0.0
2026-05-11,1319180.2891300123,0.00047310355395402404,0.002277595509883046,-0.0018044919559290218,0.0,1319180.2891300123,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.6383605782600243,2.6383605782600243,1.0871055573170174,0.0,0.9634786849302976,0.8952186926454708,0.3675790755780414
2026-05-12,1260146.006026319,-0.04475073164004428,-0.0015149465710807553,-0.04323578506896353,0.0,1260146.006026319,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.520292012052638,2.520292012052638,1.0854586504805572,-0.04475073164004428,0.9588863559177141,0.8894244664532758,0.0
2026-05-13,1282460.5673129533,0.017707917320628486,0.005594841366604264,0.012113075954024222,0.0,1282460.5673129533,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.5649211346259064,2.5649211346259064,1.0915316194400042,-0.027835256575335365,0.8897066822194346,0.8140126508760115,0.0
2026-05-14,1261262.2339560862,-0.0165294231239268,0.007894275976344067,-0.024423699100270868,0.0,1261262.2339560862,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.5225244679121723,2.5225244679121723,1.1001484712807694,-0.04390457896556543,0.8482862917581542,0.7470881683470543,0.0
2026-05-15,1197925.341210038,-0.05021706909227375,-0.012029351617947825,-0.03818771747432592,0.0,1197925.341210038,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.3958506824200758,2.395850682420076,1.0869143984877854,-0.09191688878245807,0.7503459749817984,0.663160545400864,0.0
2026-05-18,1174422.9998729734,-0.01961920374213344,-0.0007034917542648733,-0.018915711987868566,0.0,1174422.9998729734,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.3488459997459468,2.3488459997459468,1.0861497631708574,-0.10973275635622559,0.7333279200459375,0.6486574265228453,0.0
2026-05-19,1200365.404730569,0.022089489783835736,-0.006660800108305609,0.028750289892141345,0.0,1200365.404730569,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.4007308094611384,2.4007308094611384,1.0789151367106928,-0.09006720717287275,0.7500805618339565,0.6780354933845056,0.0
2026-05-20,1286264.2747430184,0.07156060119187613,0.010249001676365888,0.06131159951551024,0.0,1286264.2747430184,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.5725285494860368,2.572528549486037,1.0899729397554974,-0.024951869473960664,0.8624608681844561,0.7765644985631133,0.0
2026-05-21,1366752.022933055,0.06257481434452261,0.001983136593591839,0.06059167775093077,0.0,1366752.022933055,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.73350404586611,2.73350404586611,1.0921345049783513,0.0,0.9210944469006737,0.840856624881321,0.0
2026-05-22,1373464.800300082,0.004911481566803433,0.003931495045239153,0.00097998652156428,0.0,1373464.800300082,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.746929600600164,2.746929600600164,1.0964282263734084,0.0,0.8985169868945075,0.8028439317080984,0.0
2026-05-26,1465993.2486922853,0.06736863469088328,0.0066385923501959265,0.06073004234068735,0.0,1465993.2486922853,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.9319864973845706,2.9319864973845706,1.1037069664095498,0.0,0.998919521962639,0.9039317362141428,0.40666885122250696
2026-05-27,1413100.9454487315,-0.03607949988223713,-0.00017319708495977526,-0.035906302797277356,0.0,1413100.9454487315,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.826201890897463,2.826201890897463,1.1035158075803178,-0.03607949988223713,0.8816315843679821,0.7959942771401678,0.0
