total_return,cagr,ann_vol,sharpe,sortino,max_drawdown,calmar,final_nav,daily_win_rate,best_day,worst_day,variant,ref_mode,start_frac,full_frac,gamma,min_ref,avg_gross,max_gross,days_gross_over_100,days_gross_over_120,days_any_name_at_13
14.054389228228109,0.8381335037993494,0.29672670235022636,2.154259559536055,3.375756614272442,-0.29810104952259087,2.8115751525921193,15.054389228228109,0.5343777197563099,0.11617250281325248,-0.10324736916144425,dynamic,full_sample,0.0,1.5,1.5,,0.7568439416657388,0.9034872197516024,0,0,0
13.056179882318673,0.8100396851777456,0.28773438340815083,2.160074938844218,3.3810083665920136,-0.2913801944083142,2.780009419729566,14.056179882318673,0.5343777197563099,0.11389870538409969,-0.09870175776920356,dynamic,full_sample,0.0,1.5,2.0,,0.729844957047903,0.8577718498509614,0,0,0
12.027464725606693,0.7794187758710778,0.278926169346793,2.159489887106315,3.36832327966408,-0.2856921984342651,2.7281766185519913,13.027464725606693,0.536118363794604,0.11129786471578551,-0.09425039247782876,dynamic,full_sample,0.0,1.5,3.0,,0.7010361903598731,0.8175506716412955,0,0,0
11.536433419002053,0.7641369667404354,0.2751831135396862,2.154430999374239,3.3516396529796952,-0.2837124991253276,2.6933496729831576,12.536433419002053,0.5352480417754569,0.10982464175037988,-0.09248196359081899,dynamic,full_sample,0.0,1.5,4.0,,0.6875378355322079,0.8104431499726532,0,0,0
11.1278522239428,0.7510632131464556,0.2725118116340626,2.1461645311522974,3.3288243099322172,-0.2830221067749915,2.65372631737056,12.1278522239428,0.5369886858137511,0.1083994407005585,-0.09138287651662497,dynamic,full_sample,0.0,1.5,6.0,,0.6769348739377635,0.8044150301637587,0,0,0
25.390739392382187,1.0849988878217336,0.3898159125195393,2.0381858573988967,3.152718739595349,-0.387893990089177,2.797153128287169,26.390739392382187,0.5369886858137511,0.13379604174626897,-0.14797226347624023,dynamic,full_sample,0.1,0.25,0.5,,1.000521267282664,1.2997575131715635,707,10,1119
24.80239014282456,1.0744724811164188,0.3870566060486797,2.0371672369874685,3.150580629523923,-0.3837350856115075,2.8000371125933796,25.80239014282456,0.5369886858137511,0.13222027160376984,-0.14797226347624023,dynamic,full_sample,0.1,0.25,0.75,,0.9952910243800702,1.2996367111134148,667,7,1119
24.40184635004853,1.067199191812148,0.3850270501057074,2.03695672520611,3.1497303099338394,-0.38024155747500676,2.8066348110366524,25.40184635004853,0.5369886858137511,0.13093002298171877,-0.14797226347624023,dynamic,full_sample,0.1,0.25,1.0,,0.9913322240185556,1.2995162023403668,644,6,1119
23.873525935975856,1.0574683838366528,0.3822381318524081,2.0369586706758835,3.1485702748614166,-0.3761616352446353,2.811207429882987,24.873525935975856,0.5369886858137511,0.12899830479657726,-0.14797226347624023,dynamic,full_sample,0.1,0.25,1.5,,0.985729792929719,1.2992760618031323,608,5,1119
23.526275222613727,1.0509849397842284,0.38040671319820923,2.0368230991906366,3.1475558583442464,-0.37597785646787685,2.795337336240235,24.526275222613727,0.5352480417754569,0.12768013298260902,-0.14797226347624023,dynamic,full_sample,0.1,0.25,2.0,,0.9819511417100889,1.2990370858842426,587,5,1119
