ticker,buy_cost,sell_proceeds,ending_market_value,trade_count,pnl_dollar
US.SPOT,53737.78424856678,53204.61230263311,0.0,2,-533.1719459336673
US.TXN,57522.90517338666,56923.40537714863,0.0,2,-599.4997962380294
US.YPF,49623.37924436209,48988.05393260483,0.0,2,-635.3253117572604
US.HL,68973.31461577331,68314.23894367696,0.0,2,-659.0756720963545
US.DOCN,176233.049640721,175570.2412125246,0.0,6,-662.8084281964111
US.AXON,55163.488434809784,54418.981319876715,0.0,2,-744.5071149330688
US.PBR,48031.47348032374,47145.698005838945,0.0,2,-885.7754744847916
US.OKLO,62328.82521538943,61421.91095793488,0.0,2,-906.9142574545476
US.CVE,56679.384269500886,55761.83153180186,0.0,2,-917.5527376990285
US.DOW,106591.36374185723,105617.31629175547,0.0,4,-974.0474501017598
US.DVA,110117.1629215641,109137.59839351318,0.0,4,-979.5645280509198
US.CLS,55125.98816145617,54118.04141754817,0.0,2,-1007.9467439079963
US.CF,152583.51513358857,151547.73065941315,0.0,6,-1035.7844741754234
US.TER,115198.0167368341,114131.90364303146,0.0,4,-1066.1130938026472
US.SOLS,116188.08749533443,115110.969298866,0.0,4,-1077.1181964684365
US.DE,56679.384269500886,55593.84892038987,0.0,2,-1085.5353491110145
US.LNTH,52006.394979490964,50899.344151362915,0.0,2,-1107.050828128049
US.IONQ,340964.6227921962,268724.51063836017,71092.96301485604,9,-1147.1491389800212
US.MUSA,53086.3140413479,51920.15495615834,0.0,2,-1166.1590851895598
US.GSAT,50778.87182180959,49588.458406124235,0.0,2,-1190.4134156853543
US.VRT,168001.327921886,166780.3012067214,0.0,6,-1221.0267151645967
US.LYB,200405.76413871022,199154.0193744658,0.0,8,-1251.7447642444167
US.AXSM,50000.00000000001,48737.579609257176,0.0,2,-1262.420390742831
US.MDB,69073.2254059423,67775.31648700274,0.0,2,-1297.90891893956
US.CIB,63802.81017028567,62477.02880437486,0.0,2,-1325.7813659108142
US.CE,49266.80753550436,47857.54665657956,0.0,2,-1409.2608789248043
US.WULF,62017.053442106124,60553.63324676429,0.0,2,-1463.4201953418305
US.HPE,54414.65489756734,52851.4406232712,0.0,2,-1563.2142742961441
US.GME,57707.42130866617,56091.64157187423,0.0,2,-1615.779736791941
US.CHRD,153468.08141795069,151850.15690322366,0.0,6,-1617.9245147270267
US.MYRG,68756.12982350729,67061.53115722172,0.0,2,-1694.598666285572
US.AGI,57192.94789972284,55470.6240873466,0.0,2,-1722.3238123762421
US.MKSI,59401.10665157004,57542.48487799247,0.0,2,-1858.6217735775645
US.CSCO,68653.01982453564,66788.96771789844,0.0,2,-1864.052106637202
US.KYMR,57660.44659883332,55789.83294713231,0.0,2,-1870.613651701009
US.CGNX,56697.1193284068,54747.60684227833,0.0,2,-1949.5124861284712
US.SGHC,53918.31294053519,51927.19237843913,0.0,2,-1991.1205620960536
US.QCOM,148234.1131300592,146212.11810889438,0.0,4,-2021.9950211648247
US.HUM,143691.5424371796,141668.50485911692,0.0,4,-2023.0375780626782
US.FIX,55051.157654533825,53010.18338689952,0.0,2,-2040.9742676343012
US.GWRE,55375.092751356584,53327.64917660617,0.0,2,-2047.4435747504103
US.GLW,168987.67493412734,166836.8606489267,0.0,6,-2150.814285200642
US.FIG,122811.00965450908,120638.45978316608,0.0,4,-2172.549871342999
US.VIST,49702.84021993352,47480.228274459565,0.0,2,-2222.611945473953
US.AUR,143374.44685474457,140970.83573678794,0.0,4,-2403.611117956636
US.IOT,105567.72899404296,103144.19614831319,0.0,4,-2423.532845729773
US.WDS,100696.08787193181,98241.24751468698,0.0,4,-2454.8403572448296
