ticker,buy_cost,sell_proceeds,ending_market_value,trade_count,pnl_dollar
HK.09866,109753.28866712752,108427.36551430446,0.0,4,-1325.9231528230594
HK.02367,74869.32798998097,73526.79275459198,0.0,2,-1342.5352353889903
HK.03690,74869.32798998097,73507.89350779884,0.0,2,-1361.4344821821287
HK.02883,109700.39893968779,107684.30006572323,0.0,4,-2016.0988739645545
HK.02888,223797.5896140595,221587.33481258983,0.0,6,-2210.2548014696804
HK.02525,47452.962782763185,45135.153576050645,0.0,2,-2317.80920671254
HK.02018,140095.65689262096,137775.59070002293,0.0,4,-2320.066192598024
HK.00981,350079.5803871199,347723.70557403204,0.0,10,-2355.8748130878666
HK.03347,201529.47078197668,199135.30204797076,0.0,6,-2394.1687340059143
HK.00995,60816.484939677735,58079.55496996495,0.0,2,-2736.9299697127863
HK.00470,62797.76463632698,59781.950970675505,0.0,2,-3015.813665651476
HK.01877,113268.58372057791,109859.85168668868,0.0,4,-3408.7320338892314
HK.03888,146375.87500716263,72614.25165786112,70325.44604068084,3,-3436.177308620652
HK.00358,104726.30966248426,101047.26274947058,0.0,4,-3679.046913013677
HK.09696,114354.81568600087,110531.98795272753,0.0,4,-3822.8277332733414
HK.03323,72429.58135178864,68572.35044269473,0.0,2,-3857.230909093909
HK.02359,151203.27991355967,147268.73669949168,0.0,4,-3934.5432140679914
HK.02602,77199.37282575549,73208.78353957953,0.0,2,-3990.589286175964
HK.02618,166519.866614858,162482.13342906436,0.0,6,-4037.7331857936515
HK.02382,125110.34761949758,120562.75564869709,0.0,4,-4547.591970800495
HK.01989,137035.3685902555,132456.40270014887,0.0,4,-4578.965890106629
HK.02208,49310.181922549964,44641.777330792356,0.0,2,-4668.404591757608
HK.09995,165759.66641219007,161013.52319345993,0.0,6,-4746.14321873014
HK.02661,118428.54267144928,113339.02052285425,0.0,4,-5089.5221485950315
HK.01729,112304.13461542057,106939.53146419837,0.0,4,-5364.603151222196
HK.01797,149805.4382342556,144051.66490528855,0.0,6,-5753.773328967043
HK.02631,191768.57467423624,185183.93586621658,0.0,6,-6584.638808019663
HK.01072,337724.5852019272,331060.07769443275,0.0,12,-6664.507507494476
HK.09678,55092.1878994408,48397.07230524314,0.0,2,-6695.115594197661
HK.00700,148640.55425430086,141649.464413291,0.0,4,-6991.089841009874
HK.06613,134754.62982341117,127341.93208033344,0.0,4,-7412.697743077733
HK.06166,433459.8789657451,425577.22314132226,0.0,14,-7882.655824422836
HK.01196,51786.878363072705,43622.110323846304,0.0,2,-8164.768039226401
HK.06693,107103.37619495289,98914.25946117999,0.0,4,-8189.116733772898
HK.03200,378816.1712622921,370244.199025493,0.0,12,-8571.972236799076
HK.01171,164686.79735032996,155999.26021185407,0.0,6,-8687.537138475891
HK.01428,331331.1859666454,320530.95756119816,0.0,12,-10800.22840544727
HK.06821,207790.1155731727,196980.71654067218,0.0,6,-10809.399032500514
HK.01164,150669.8820902703,138716.911640418,0.0,6,-11952.970449852291
HK.00017,158109.3083235089,145937.48308692686,0.0,6,-12171.825236582052
HK.00763,220801.27172728465,208500.62004031969,0.0,6,-12300.651686964964
HK.00100,110772.89736296458,96996.11398573988,0.0,4,-13776.783377224696
HK.00522,521962.99905359634,504159.9824334007,0.0,16,-17803.016620195645
HK.03750,394133.6244674841,375543.273683593,0.0,14,-18590.350783891045
HK.02259,154526.55899717094,135721.79916145955,0.0,6,-18804.75983571139
HK.01347,524002.4178572218,503355.6310073229,0.0,16,-20646.78684989887
HK.02635,164308.69037424363,134270.78275682952,0.0,6,-30037.90761741411
