date,portfolio_value,daily_return,benchmark_return,excess_return,cash,long_market_value,short_market_value,gross_exposure,net_exposure,borrow_cost,spy_short_hedge_target,spy_short_market_value,spy_short_weight,cumulative_return,strategy_nav,benchmark_nav,drawdown,rolling_63_return,rolling_63_excess_return,daily_turnover
2026-03-12,482759.10590908147,-0.03295934990194693,-0.007027363472227988,-0.025931986429718945,0.0,482759.10590908147,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.034481788181837114,0.9655182118181629,1.0033639556560252,-0.19241997108340525,,,0.18742118565920507
2026-03-13,454398.7625841011,-0.05874636641306874,-0.00976639358923903,-0.04897997282382971,0.0,454398.7625841011,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.09120247483179778,0.9087975251682022,0.9935647083518326,-0.2398623633700161,,,0.358487403092398
2026-03-16,451266.4910799252,-0.006893221905718061,0.014467359889419606,-0.021360581795137668,0.0,451266.4910799252,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.09746701784014955,0.9025329821598504,1.0079389665609848,-0.2451021607781947,,,0.3979298332130083
2026-03-17,448476.118207893,-0.0061834258186433955,0.001336222546858723,-0.0075196483655021185,1899.1900659350504,446576.92814195796,0.0,0.9957652370130116,0.9957652370130116,0.0,0.0,0.0,-0.0,-0.10304776358421408,0.8969522364157859,1.009285797333961,-0.24977001556767697,,,0.20258617355106637
2026-03-18,442642.6079404713,-0.013007404476145457,0.006064509245593097,-0.019071913721738554,0.0,442642.6079404713,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.11471478411905733,0.8852852158809427,1.0154066203833387,-0.25952856042532035,,,0.46529601705006357
2026-03-19,425301.01786373364,-0.039177408061606855,-0.020166437275555893,-0.019010970786050962,0.0,425301.01786373364,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.1493979642725327,0.8506020357274673,0.994929486464194,-0.28853831217150305,,,0.36082026738257145
2026-03-20,424651.4961517809,-0.0015272046966058328,-0.008755094982153433,0.0072278902855476,0.0,424651.4961517809,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.15069700769643823,0.8493029923035618,0.9862187843096548,-0.2896248598026099,,,0.30153593751050894
2026-03-23,405775.87436187995,-0.04444967687845924,-0.03540130045432022,-0.009048376424139026,0.0,405775.87436187995,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.1884482512762401,0.8115517487237599,0.9513053568126143,-0.3212008052468741,,,0.3503245630231903
2026-03-24,408788.0148723346,0.007423163132090016,0.02793974523499876,-0.020516582102908743,1932.409987733583,406855.604884601,0.0,0.9952728311070053,0.9952728311070053,0.0,0.0,0.0,-0.0,-0.18242397025533075,0.8175760297446693,0.9778845861226483,-0.3161619680902903,,,0.5047421340016446
2026-03-25,413614.6924513548,0.011807287404273836,0.010861919484385973,0.0009453679198878628,1292.1656469708832,412322.52680438396,0.0,0.996875919374835,0.996875919374835,0.0,0.0,0.0,-0.0,-0.17277061509729041,0.8272293849027096,0.9885062897621346,-0.3080876959095594,,,0.2984951779456175
2026-03-26,397145.14727525343,-0.03981856901284608,-0.018926466147904497,-0.020892102864941586,0.0,397145.14727525343,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.20570970544949319,0.7942902945505068,0.969797358931961,-0.335638653740822,,,0.47421318351393227
2026-03-27,406559.38976705295,0.023704790443466406,0.0038400526543835856,0.01986473778908282,0.0,406559.38976705295,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.18688122046589406,0.8131187795341059,0.9735214318543418,-0.3198901072490089,,,0.19174996177922943
2026-03-30,405491.88889468764,-0.0026256947920375584,-0.008059112179122363,0.005433417387084805,0.0,405491.88889468764,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.18901622221062475,0.8109837777893752,0.9656757134262478,-0.32167586825241845,,,0.5578546130659651
2026-03-31,396926.87046850775,-0.021122539465652124,0.0015090427416659669,-0.02263158220731809,0.0,396926.87046850775,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.20614625906298445,0.7938537409370156,0.9671329593523967,-0.33600379649576084,,,0.2728358737091223
2026-04-01,423060.37742293027,0.06583960144491141,0.02040855021796717,0.04543105122694424,0.0,423060.37742293027,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.15387924515413942,0.8461207548458606,0.9868707409207913,-0.29228655109610757,,,0.37575364106284737
2026-04-02,423440.1025501892,0.0008975672209532437,-0.007017466176801435,0.007915033397754678,0.0,423440.1025501892,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.15311979489962158,0.8468802051003784,0.9799454088755046,-0.2916513307025437,,,0.28173187250251414
2026-04-08,425239.2993363829,0.004248999505143569,0.030915496686843458,-0.02666649718169989,2737.1963181798783,422502.103018203,0.0,0.9935631623830359,0.9935631623830359,0.0,0.0,0.0,-0.0,-0.14952140132723424,0.8504785986727658,1.0102409079168828,-0.28864155755722964,,,0.20954480653600008
2026-04-09,448949.97220135434,0.055758423320642514,-0.0054308072214055425,0.061189230542048056,0.0,448949.97220135434,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.1021000555972913,0.8978999444027087,1.0047544842988085,-0.24897733239079278,-0.12129193065105903,-0.09904044831362568,0.5994497576281931
2026-04-10,454017.31496338604,0.011287098954889885,0.005480654230285209,0.005806444724604676,0.0,454017.31496338604,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.09196537007322791,0.9080346299267721,1.0102611962135788,-0.24050046522412238,-0.08530436764388949,-0.06808434763420268,0.3808557802959058
2026-04-13,468049.8362542045,0.030907458434597634,-0.008986411282505324,0.03989386971710296,0.0,468049.8362542045,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.06390032749159102,0.936099672508409,1.0011825736016478,-0.21702626492194077,-0.08541866030175516,-0.046123178570821266,0.3821232404127976
2026-04-14,463783.2045324015,-0.009115763731376902,0.008240958502933493,-0.017356722234310396,0.0,463783.2045324015,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.07243359093519697,0.927566409064803,1.0094332776445591,-0.224163668498786,-0.10433399824630252,-0.08216267247562681,0.28523843969698326
2026-04-15,456068.14088299405,-0.016635064775978647,0.0028988509727769785,-0.019533915748755626,0.0,456068.14088299405,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.08786371823401196,0.912136281765988,1.0123594742834126,-0.23706975612886638,-0.12398709174313638,-0.11626260494023333,0.38480066345188435
2026-04-16,450122.66831595387,-0.013036368985408942,0.017224900297988288,-0.03026126928339723,0.0,450122.66831595387,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.09975466336809224,0.9002453366319078,1.0297972652936682,-0.24701559629809844,-0.15801913307997806,-0.16421276302288224,0.4551758239354354
2026-04-17,440999.8255658647,-0.020267459055595904,-0.008862911860381684,-0.01140454719521422,0.0,440999.8255658647,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.1180003488682706,0.8819996511317294,1.0206702628973083,-0.2622766768696291,-0.17131144426148137,-0.15446906919909464,0.700288556990001
2026-04-20,447170.74149945116,0.013993012186951148,0.007673450602496246,0.0063195615844549025,0.0,447170.74149945116,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.10565851700109763,0.8943414829989024,1.0285023257410877,-0.2519537054184676,-0.15993346389069862,-0.14177972924585602,0.29387944933651733
2026-04-21,428191.0180847906,-0.04244401892444438,0.004795328869427573,-0.047239347793871955,0.0,428191.0180847906,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.1436179638304188,0.8563820361695812,1.0334343326359874,-0.2837037965020468,-0.2231230648416922,-0.20414774612648579,0.2963436369043573
