ticker,buy_cost,sell_proceeds,ending_market_value,trade_count,pnl_dollar
HK.02600,50117.75738994557,52295.49987539666,0.0,2,2177.74248545109
HK.03939,110146.33531901203,112322.31999827248,0.0,4,2175.9846792604512
HK.09926,217192.1105969707,219032.14567782538,0.0,8,1840.0350808546646
HK.00688,144667.5102675102,71076.33620270138,75164.37873775657,3,1573.2046729477588
HK.03698,62627.5596875632,64066.52254823058,0.0,2,1438.9628606673796
HK.00522,171315.29506495642,172673.12540199206,0.0,6,1357.8303370356443
HK.01385,99583.88428583271,100724.88552604029,0.0,4,1141.0012402075808
HK.09863,62183.100570842034,63037.86291597031,0.0,2,854.762345128278
HK.02788,51813.74516967226,52646.433482315915,0.0,2,832.6883126436587
HK.09696,120278.40555031248,121110.72276875211,0.0,4,832.3172184396244
HK.01772,118962.72087331861,119792.65570714089,0.0,4,829.9348338222771
HK.02039,101133.97700375272,101493.23409315397,0.0,4,359.25708940124605
HK.00670,100271.69044800088,100621.86899945774,0.0,4,350.1785514568619
HK.02602,85058.30664835076,0.0,85320.82724269376,1,262.52059434300463
HK.01336,50271.69044800088,50427.438318411674,0.0,2,155.74787041079253
HK.00966,57660.79692741489,57738.17236432126,0.0,2,77.37543690636812
HK.00666,109178.98358456063,108938.08258262945,0.0,4,-240.9010019311827
HK.02318,50110.949631220734,49814.43190592696,0.0,2,-296.51772529377195
HK.02689,186143.15732073376,185838.90491595134,0.0,8,-304.2524047824263
HK.01070,204822.57897633853,204164.66122863605,0.0,6,-657.9177477024787
HK.03808,51530.210748927304,50602.792474090544,0.0,2,-927.4182748367602
HK.00902,76685.11834820794,0.0,75571.80483922159,1,-1113.31350898635
HK.02656,271475.0446265144,270155.697143279,0.0,10,-1319.3474832354113
HK.00016,113585.08502556042,111961.67911488921,0.0,4,-1623.4059106712084
HK.03200,138250.14122359193,136324.87819401268,0.0,4,-1925.2630295792478
HK.09969,56609.27966873351,54447.399242194515,0.0,2,-2161.8804265389917
HK.00883,120693.52144302908,118501.97621460151,0.0,4,-2191.545228427567
HK.02525,47758.51170726301,45425.77816139911,0.0,2,-2332.733545863899
HK.02618,220180.23962173023,217472.84818437594,0.0,8,-2707.391437354294
HK.00995,63372.386945198756,60520.433478065854,0.0,2,-2851.953467132902
HK.00763,71054.32316278882,68171.59597662507,0.0,2,-2882.727186163742
HK.00470,64171.38085914572,61106.4770499534,0.0,2,-3064.903809192321
HK.01308,58203.210334397445,54939.386120892595,0.0,2,-3263.8242135048495
HK.00358,105278.05511615277,101583.15276605458,0.0,4,-3694.9023500981857
HK.03347,57660.79692741489,53463.43888625753,0.0,2,-4197.358041157364
HK.02208,49913.075137800646,45249.40935840467,0.0,2,-4663.665779395975
HK.02883,108826.31124789643,104060.0772336889,0.0,4,-4766.234014207526
HK.01171,177714.09687427123,172871.44433773332,0.0,6,-4842.652536537906
HK.01877,171577.83832714596,166647.30815070093,0.0,6,-4930.530176445027
HK.00981,57060.41427169778,52113.29885105065,0.0,2,-4947.115420647133
HK.02661,121338.69266659717,116132.12769609102,0.0,4,-5206.564970506151
HK.06821,61463.6123600358,56164.60698714765,0.0,2,-5299.005372888147
HK.09995,168646.1960843936,163334.5387591622,0.0,6,-5311.657325231383
HK.01729,114444.47783440842,109032.38648644711,0.0,4,-5412.091347961308
HK.02382,128114.7374344866,122630.49158527814,0.0,4,-5484.245849208455
HK.01797,152131.29586582578,146190.55043172796,0.0,6,-5940.745434097829
HK.01072,333924.4905312468,327869.7838051992,0.0,12,-6054.706726047618
HK.09678,59311.84597204223,52103.93356143166,0.0,2,-7207.912410610574
HK.06166,397164.2366055408,389812.2478776643,0.0,12,-7351.988727876509
HK.06613,74620.80662226128,0.0,66631.59600056404,1,-7989.210621697246
HK.06693,113007.08092599598,104857.02713338949,0.0,4,-8150.053792606486
HK.01196,51905.30104302909,43721.86237249627,0.0,2,-8183.438670532822
HK.02018,230550.98408845102,154824.7545864829,67457.70134271146,5,-8268.528159256675
HK.01428,291747.7434252946,280880.2608123357,0.0,10,-10867.482612958876
HK.01164,151749.13842013376,139767.66904407757,0.0,6,-11981.469376056193
HK.01347,331680.99386527727,319614.7207815666,0.0,10,-12066.273083710694
HK.00017,159702.43875224335,147519.92225937019,0.0,6,-12182.516492873168
