base_series,kind,source,full_dd,gamma,smooth,max_delta,avg_exposure,days_at_130,days_at_80,total_return,cagr,ann_vol,sharpe,max_drawdown,final_nav,daily_win_rate
available_equal_weight,dynamic,underlying,0.4,2.0,0.9,0.01,0.9541363593824491,0,37,15.2261646586547,0.8693254154509655,0.3399786681155507,1.9692036390964236,-0.3880776685862939,16.2261646586547,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,2.0,0.9,0.02,0.9548489390528657,0,36,15.335033789389538,0.8721337548499275,0.3405246371167427,1.9708898880191459,-0.38808131257025025,16.335033789389538,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,2.0,0.9,0.05,0.954978646880677,0,36,15.358677295068002,0.8727417327269185,0.3406728466649174,1.9711066220665492,-0.38808131257025025,16.358677295068002,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,2.0,0.9,0.1,0.954978646880677,0,36,15.358677295068002,0.8727417327269185,0.3406728466649174,1.9711066220665492,-0.38808131257025025,16.358677295068002,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,2.0,0.95,999.0,0.9549347593318034,0,6,15.248069080991193,0.8698916238410823,0.33934739892721255,1.9731077532845944,-0.38982080790396634,16.248069080991193,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,2.0,0.95,0.01,0.9547185217886737,0,6,15.207583066341478,0.8688446341555771,0.3391924206889167,1.9722438657343992,-0.38982080790396634,16.207583066341478,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,2.0,0.95,0.02,0.9549347593318034,0,6,15.248069080991193,0.8698916238410823,0.33934739892721255,1.9731077532845944,-0.38982080790396634,16.248069080991193,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,2.0,0.95,0.05,0.9549347593318034,0,6,15.248069080991193,0.8698916238410823,0.33934739892721255,1.9731077532845944,-0.38982080790396634,16.248069080991193,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,2.0,0.95,0.1,0.9549347593318034,0,6,15.248069080991193,0.8698916238410823,0.33934739892721255,1.9731077532845944,-0.38982080790396634,16.248069080991193,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.0,999.0,0.9180297903581576,10,326,14.543357118763232,0.8513707209926029,0.3333792389273664,1.973079842628563,-0.37588471540691815,15.543357118763232,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.0,0.01,0.9176439030187223,0,324,14.63310041745648,0.8537650465412256,0.3308340535475723,1.98964462215248,-0.37440825365707475,15.63310041745648,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.0,0.02,0.9184437520874337,4,326,14.611716836850926,0.8531955079718923,0.3317949130596598,1.9839166677947453,-0.37371123967218756,15.611716836850926,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.0,0.05,0.9178712796269175,9,326,14.562258501843564,0.8518758940035136,0.33264422796492804,1.9775459716062347,-0.375625857195247,15.562258501843564,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.0,0.1,0.9180509007051015,10,326,14.50401181042446,0.8503176178856653,0.33347771953543554,1.9709301084471798,-0.37588471540691815,15.50401181042446,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.25,999.0,0.9180297893077554,2,314,14.665451561558339,0.8546255521167547,0.33326885965354774,1.9787873268342768,-0.3737114078944397,15.665451561558339,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.25,0.01,0.9177865887767253,0,313,14.659304069372507,0.8544621415741402,0.33091366467657046,1.990358442348201,-0.37403818560516755,15.659304069372507,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.25,0.02,0.9182614429862942,1,314,14.642851335681767,0.8540245557341672,0.33178441136328096,1.9852921198069007,-0.37295507567871866,15.642851335681767,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.25,0.05,0.9178745021569088,2,314,14.661544438135811,0.8545217000538696,0.3326790669924615,1.981577205591025,-0.3736960264044007,15.661544438135811,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.25,0.1,0.9180238347892696,2,314,14.662784324917693,0.8545546586498585,0.3332735906193543,1.9786528781728907,-0.3737114078944397,15.662784324917693,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.5,999.0,0.918029700570627,0,298,14.764188407648447,0.857243352351331,0.3329232270675865,1.9846633350710905,-0.37196982367763975,15.764188407648447,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.5,0.01,0.9179374406805652,0,298,14.710908379313933,0.855832328874375,0.330996581312867,1.9921275401162228,-0.37349235080494625,15.710908379313933,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.5,0.02,0.9179045866415151,0,298,14.688428145100374,0.8552358678944776,0.3316395685882293,1.9879456014325065,-0.3721457763291566,15.688428145100374,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.5,0.05,0.91793392492316,0,298,14.747636250878214,0.8568053954755555,0.33264564261046486,1.9853686495722331,-0.37196982367763975,15.747636250878214,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.5,0.1,0.918029700570627,0,298,14.764188407648447,0.857243352351331,0.3329232270675865,1.9846633350710905,-0.37196982367763975,15.764188407648447,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.75,999.0,0.9180281623803649,0,254,14.852331901189643,0.8595695715314624,0.3320385120418574,1.9927936188218927,-0.3719526167403856,15.852331901189643,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.75,0.01,0.9177498082629336,0,254,14.767278714230281,0.8573250798909926,0.33081828503303673,1.995399391835773,-0.373215796638915,15.767278714230281,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.75,0.02,0.9176633019282713,0,254,14.781623151507828,0.857704276302383,0.3312977063047581,1.9935818693807428,-0.37198607882484025,15.781623151507828,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.75,0.05,0.9180281623803649,0,254,14.852331901189643,0.8595695715314624,0.3320385120418574,1.9927936188218927,-0.3719526167403856,15.852331901189643,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.75,0.1,0.9180281623803649,0,254,14.852331901189643,0.8595695715314624,0.3320385120418574,1.9927936188218927,-0.3719526167403856,15.852331901189643,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.9,999.0,0.918022297740649,0,162,14.835239871307742,0.8591192764159181,0.3308897295317005,1.9978729368846124,-0.37512371263402466,15.835239871307742,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.9,0.01,0.9173543696845281,0,162,14.751062144684095,0.8568960711827156,0.330325729887609,1.997192693248165,-0.3750803404328853,15.751062144684095,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.9,0.02,0.9179579304463447,0,162,14.823453243574924,0.8588085342219105,0.3308167673108778,1.99774928628248,-0.37512371263402466,15.823453243574924,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.9,0.05,0.918022297740649,0,162,14.835239871307742,0.8591192764159181,0.3308897295317005,1.9978729368846124,-0.37512371263402466,15.835239871307742,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.9,0.1,0.918022297740649,0,162,14.835239871307742,0.8591192764159181,0.3308897295317005,1.9978729368846124,-0.37512371263402466,15.835239871307742,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.95,999.0,0.9180123939762802,0,73,14.687954297583904,0.8552232883166642,0.3298198791133686,1.9970782370602589,-0.37657901177942743,15.687954297583904,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.95,0.01,0.9178423479569869,0,74,14.664767920343731,0.8546073822568505,0.3297143317777005,1.9966295809531884,-0.3765798468767444,15.664767920343731,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.95,0.02,0.9180123939762802,0,73,14.687954297583904,0.8552232883166642,0.3298198791133686,1.9970782370602589,-0.37657901177942743,15.687954297583904,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.95,0.05,0.9180123939762802,0,73,14.687954297583904,0.8552232883166642,0.3298198791133686,1.9970782370602589,-0.37657901177942743,15.687954297583904,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,3.0,0.95,0.1,0.9180123939762802,0,73,14.687954297583904,0.8552232883166642,0.3298198791133686,1.9970782370602589,-0.37657901177942743,15.687954297583904,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.0,999.0,0.8939761248283747,10,402,14.410421171499017,0.8478042487529269,0.3271571787977813,1.9985736096295137,-0.3678405583414892,15.410421171499017,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.0,0.01,0.893990245969801,0,402,14.412188056658595,0.84785180779963,0.32523917388632206,2.008612765385929,-0.36770183208562657,15.412188056658595,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.0,0.02,0.8946524784968416,2,402,14.420086218967006,0.8480643500551082,0.3260537780010281,2.004736393826734,-0.3663371754368151,15.420086218967006,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.0,0.05,0.8940783784841871,8,402,14.366963219478196,0.8466331627056831,0.3269261620959535,1.9978848657243067,-0.3677474507969066,15.366963219478196,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.0,0.1,0.8940424965586559,10,402,14.379684827115756,0.8469762446661977,0.32730092731969346,1.9965025992460737,-0.3678405583414892,15.379684827115756,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.25,999.0,0.8939761246162424,2,390,14.508387192109229,0.8504348302135001,0.32707221678629467,2.003271764149079,-0.365759480662335,15.508387192109229,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.25,0.01,0.894002501459297,0,390,14.438045514743285,0.8485473268037671,0.3252521034183794,2.009680293487828,-0.36726079654312815,15.438045514743285,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.25,0.02,0.8943640296644846,0,390,14.439161865751,0.8485773342834326,0.3259870665653793,2.005915501890901,-0.36584444480341094,15.439161865751,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.25,0.05,0.8940490892881228,2,390,14.478333341800317,0.8496291985178868,0.32695758223728083,2.0025777092492345,-0.3658320416846642,15.478333341800317,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.25,0.1,0.8939828948500559,2,390,14.502552885423247,0.8502785289649932,0.327086782736202,2.002945067724139,-0.365759480662335,15.502552885423247,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.5,999.0,0.8939761060646584,0,379,14.57231918307034,0.8521445895542101,0.3267877763737265,2.007516745736746,-0.3644025894880245,15.57231918307034,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.5,0.01,0.8940722834942451,0,379,14.46817713804358,0.8493566743142831,0.3253107484331554,2.010693762881046,-0.36695151199962817,15.46817713804358,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.5,0.02,0.8940142830242744,0,379,14.478506793618264,0.8496338515935846,0.3258619923521018,2.0082790406648745,-0.3653538573440279,15.478506793618264,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.5,0.05,0.8939298493241001,0,379,14.56623522092035,0.851982118286938,0.3266465828301362,2.0079907067267255,-0.3644296230672883,15.56623522092035,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.5,0.1,0.8939761060646584,0,379,14.57231918307034,0.8521445895542101,0.3267877763737265,2.007516745736746,-0.3644025894880245,15.57231918307034,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.75,999.0,0.8939757643708685,0,360,14.594022599196851,0.8527237751981769,0.3260958439003419,2.0120577498157246,-0.36500129384828517,15.594022599196851,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.75,0.01,0.8939865895957236,0,360,14.506947668206976,0.8503962695637695,0.32520017086910286,2.012958263285192,-0.36683561930868425,15.506947668206976,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.75,0.02,0.8936585347279985,0,360,14.525297967799087,0.8508876129002367,0.3255395712584015,2.011985745939388,-0.3652735964539866,15.525297967799087,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.75,0.05,0.8939757643708685,0,360,14.594022599196851,0.8527237751981769,0.3260958439003419,2.0120577498157246,-0.36500129384828517,15.594022599196851,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.75,0.1,0.8939757643708685,0,360,14.594022599196851,0.8527237751981769,0.3260958439003419,2.0120577498157246,-0.36500129384828517,15.594022599196851,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.9,999.0,0.8939744346848596,0,300,14.537942233518791,0.8512259107875109,0.3252104743142497,2.0142399822335597,-0.36782553218407943,15.537942233518791,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.9,0.01,0.8931907451353315,0,301,14.4686058041345,0.849368179633629,0.32464966828580266,2.0141459710732454,-0.36780984449521814,15.4686058041345,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.9,0.02,0.8939435829331003,0,300,14.53701795859975,0.8512011890053557,0.3251990437549509,2.0142591853137652,-0.36784138280656653,15.53701795859975,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.9,0.05,0.8939744346848596,0,300,14.537942233518791,0.8512259107875109,0.3252104743142497,2.0142399822335597,-0.36782553218407943,15.537942233518791,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.9,0.1,0.8939744346848596,0,300,14.537942233518791,0.8512259107875109,0.3252104743142497,2.0142399822335597,-0.36782553218407943,15.537942233518791,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.95,999.0,0.8939718821756405,0,200,14.381916403668116,0.8470364041224303,0.3242788628468275,2.0122756714442147,-0.3687199989039849,15.381916403668116,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.95,0.01,0.8937150699988083,0,200,14.370795271756894,0.8467365303659884,0.3241745331718137,2.0123301619773244,-0.36869125336147013,15.370795271756894,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.95,0.02,0.8939718821756405,0,200,14.381916403668116,0.8470364041224303,0.3242788628468275,2.0122756714442147,-0.3687199989039849,15.381916403668116,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.95,0.05,0.8939718821756405,0,200,14.381916403668116,0.8470364041224303,0.3242788628468275,2.0122756714442147,-0.3687199989039849,15.381916403668116,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,4.0,0.95,0.1,0.8939718821756405,0,200,14.381916403668116,0.8470364041224303,0.3242788628468275,2.0122756714442147,-0.3687199989039849,15.381916403668116,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.0,999.0,0.8643426217797684,10,504,14.230481134684233,0.8429385250342796,0.32007609575229334,2.0276073292130596,-0.3600781354186534,15.230481134684233,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.0,0.01,0.8639065293377378,0,504,13.98678825040988,0.8362772938198781,0.31863257563671427,2.0242948083183947,-0.3607542031892026,14.98678825040988,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.0,0.02,0.8651550494695025,0,504,14.156875358490637,0.8409353116995253,0.3195998366635206,2.0268699934186323,-0.36004490956973145,15.156875358490637,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.0,0.05,0.8650129761981739,7,504,14.20403050979159,0.8422195256912532,0.32056848328302734,2.0237934802010455,-0.3592933291326714,15.20403050979159,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.0,0.1,0.8645107799941553,9,504,14.237776344072627,0.8431366581245217,0.3202348655329626,2.027088723647585,-0.360110685706559,15.237776344072627,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.25,999.0,0.8643426217706744,2,503,14.294172143288685,0.8446658536942997,0.32001181757876085,2.0308227255725475,-0.35805197245064,15.294172143288685,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.25,0.01,0.8637869226260221,0,503,14.013075775171393,0.8369998753979917,0.318612453670663,2.0256115916570834,-0.3604191233189826,15.013075775171393,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.25,0.02,0.8648252113435934,0,503,14.163603317403885,0.8411187289226107,0.31953676964170585,2.0275129854606813,-0.3594576876644041,15.163603317403885,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.25,0.05,0.8647691731335636,1,503,14.268375703864761,0.8439669161018939,0.32028843125844275,2.0281886721341005,-0.35846478535248105,15.268375703864761,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.25,0.1,0.8643521725203,2,503,14.294724309002463,0.8446808042647107,0.32001235994351146,2.0308446420147384,-0.35805197245064,15.294724309002463,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.5,999.0,0.8643426208765493,0,500,14.313143001758219,0.8451792734920767,0.31980284516899227,2.0328080001905384,-0.3566801296058556,15.313143001758219,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.5,0.01,0.8637358678223997,0,500,14.050431723550268,0.8380250156520439,0.31859691336075674,2.0274094641861384,-0.36004092569182033,15.050431723550268,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.5,0.02,0.8645129191731071,0,500,14.199290248658418,0.8420905701238537,0.31938649969704436,2.0299360324819644,-0.35870375966970247,15.199290248658418,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.5,0.05,0.8644335989229677,0,500,14.307018204239279,0.8450135683435684,0.3198475786839361,2.0322932599544816,-0.35707474003866857,15.307018204239279,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.5,0.1,0.8643426208765493,0,500,14.313143001758219,0.8451792734920767,0.31980284516899227,2.0328080001905384,-0.3566801296058556,15.313143001758219,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.75,999.0,0.8643426018319978,0,484,14.256998888786812,0.8436583777375626,0.31934779705793287,2.032747693019289,-0.3577915251359395,15.256998888786812,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.75,0.01,0.8636371404049409,0,484,14.104918568747147,0.8395167380749813,0.31850163428907796,2.0304152505492974,-0.3597759132707934,15.104918568747147,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.75,0.02,0.8640637738332301,0,484,14.196314867610507,0.8420096109807145,0.31908782652060536,2.0314077724258,-0.3588544080044963,15.196314867610507,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.75,0.05,0.8643436409298607,0,484,14.256529934062984,0.84364565589258,0.31934651344002357,2.03273344271733,-0.3577961943890544,15.256529934062984,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.75,0.1,0.8643426018319978,0,484,14.256998888786812,0.8436583777375626,0.31934779705793287,2.032747693019289,-0.3577915251359395,15.256998888786812,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.9,999.0,0.8643425218774348,0,437,14.154069604148988,0.8408588027322903,0.3187581479243527,2.0312694430435227,-0.3601377186714322,15.154069604148988,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.9,0.01,0.8630508875999099,0,437,14.071485841624817,0.8386019238925504,0.3181237125659741,2.030921264794821,-0.3601894647058318,15.071485841624817,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.9,0.02,0.8642406591434539,0,437,14.145003583301161,0.8406115099983527,0.31871029889214786,2.031114337717981,-0.3602714049627872,15.145003583301161,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.9,0.05,0.8643425218774348,0,437,14.154069604148988,0.8408588027322903,0.3187581479243527,2.0312694430435227,-0.3601377186714322,15.154069604148988,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.9,0.1,0.8643425218774348,0,437,14.154069604148988,0.8408588027322903,0.3187581479243527,2.0312694430435227,-0.3601377186714322,15.154069604148988,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.95,999.0,0.8643422970807246,0,355,14.001072479460214,0.8366700551535569,0.31797266532378876,2.0285067521783082,-0.36015532607294687,15.001072479460214,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.95,0.01,0.8635991984904218,0,355,13.975535859391027,0.8359676918926817,0.3176946280974798,2.028828754019529,-0.36005401112122715,14.975535859391027,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.95,0.02,0.8643422970807246,0,355,14.001072479460214,0.8366700551535569,0.31797266532378876,2.0285067521783082,-0.36015532607294687,15.001072479460214,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.95,0.05,0.8643422970807246,0,355,14.001072479460214,0.8366700551535569,0.31797266532378876,2.0285067521783082,-0.36015532607294687,15.001072479460214,0.5369886858137511
available_equal_weight,dynamic,underlying,0.4,6.0,0.95,0.1,0.8643422970807246,0,355,14.001072479460214,0.8366700551535569,0.31797266532378876,2.0285067521783082,-0.36015532607294687,15.001072479460214,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.0,999.0,1.1302882798763236,0,138,20.583268680509875,0.9929659802718893,0.41213714086166225,1.8423960893039402,-0.46491613031030943,21.583268680509875,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.0,0.01,1.1329835599732325,0,2,23.706166550604774,1.0543524755448535,0.4094538014563437,1.924411690724284,-0.4538899122192147,24.706166550604774,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.0,0.02,1.131735956082198,0,17,22.959188645637436,1.0402422536299358,0.409598624100073,1.9073030024632938,-0.4579332904343836,23.959188645637436,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.0,0.05,1.1285261281224275,0,54,22.403177190173036,1.0295161842478833,0.4111903495924691,1.8888250077066662,-0.46401916694199896,23.403177190173036,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.0,0.1,1.1291873931592282,0,91,21.53650883566599,1.0123961978314608,0.41150768320321934,1.86759316215322,-0.46386390658440335,22.53650883566599,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.25,999.0,1.1302880258069734,0,44,21.079391724250577,1.0031598429909088,0.4119780631938667,1.8550728556204341,-0.4635357362008026,22.079391724250577,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.25,0.01,1.132990972597656,0,2,23.750165150004403,1.0551732265680633,0.40952353603553815,1.9251058841877278,-0.4534993216997941,24.750165150004403,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.25,0.02,1.1318357944896824,0,7,22.962223318678582,1.0403002636319396,0.4098038607976852,1.9066279273805944,-0.45731528141635924,23.962223318678582,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.25,0.05,1.12939134576982,0,22,22.57084298876299,1.032771265441487,0.41170027668573295,1.890806209851203,-0.46304487207128797,23.57084298876299,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.25,0.1,1.1300903225595318,0,32,21.643627255400872,1.0145395560850843,0.41204578706944034,1.8682394774647113,-0.46296269547853597,22.643627255400872,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.5,999.0,1.130274958575276,0,12,21.832094672912785,1.0182916331806267,0.4117093984340474,1.8738694426965183,-0.46198421566766035,22.832094672912785,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.5,0.01,1.132975307388329,0,2,23.79101372103667,1.055934204605645,0.4094925152347059,1.9261046156435384,-0.45329348458884944,24.79101372103667,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.5,0.02,1.1317824226066606,0,4,23.057414237647553,1.0421170223288447,0.4098850309289629,1.9084579157596917,-0.456498094477114,24.057414237647553,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.5,0.05,1.130203685523161,0,10,22.728859638872507,1.0358226222078666,0.4119027687700714,1.8936438744636617,-0.46176109469325644,23.728859638872507,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.5,0.1,1.130414698100371,0,12,21.992710088244188,1.02147031264436,0.41192651855244006,1.8768199916841057,-0.4618397235277173,22.992710088244188,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.75,999.0,1.1301002501005084,0,2,22.83313053421589,1.037827510330119,0.4102731469437936,1.9019197919435817,-0.4597255735239347,23.83313053421589,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.75,0.01,1.1327630155076378,0,2,24.016761855616878,1.0601222737649696,0.40924162805164227,1.9318898004707308,-0.4523968416479741,25.016761855616878,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.75,0.02,1.1309513131427311,0,2,23.09180471322529,1.0427720082120642,0.40912553521809975,1.9119992720755419,-0.4563364403171851,24.09180471322529,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.75,0.05,1.1303048814419243,0,2,22.9142475966618,1.039382504756393,0.41045153246556026,1.9030873527981962,-0.45960236627796935,23.9142475966618,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.75,0.1,1.1301002501005084,0,2,22.83313053421589,1.037827510330119,0.4102731469437936,1.9019197919435817,-0.4597255735239347,23.83313053421589,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.9,999.0,1.129401353232799,0,2,23.23582206634195,1.0455070488312597,0.4076506058311467,1.920615276516735,-0.4558521478396005,24.23582206634195,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.9,0.01,1.131133214133923,0,2,23.78432691805185,1.0558097011079708,0.4074116006779346,1.9336886958948383,-0.4514224005822717,24.78432691805185,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.9,0.02,1.130081030869006,0,2,23.403804515704017,1.0486813330518907,0.40793469901678286,1.9232890152613495,-0.45552278671249746,24.403804515704017,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.9,0.05,1.129401353232799,0,2,23.23582206634195,1.0455070488312597,0.4076506058311467,1.920615276516735,-0.4558521478396005,24.23582206634195,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.9,0.1,1.129401353232799,0,2,23.23582206634195,1.0455070488312597,0.4076506058311467,1.920615276516735,-0.4558521478396005,24.23582206634195,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.95,999.0,1.1283329135043445,0,2,23.64125527758239,1.0531395467763263,0.40529746643963194,1.9384596459754997,-0.45034456844761994,24.64125527758239,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.95,0.01,1.129498140424139,0,2,23.85069347327893,1.0570442471071866,0.40570310247258135,1.941527071463831,-0.44965094920592563,24.85069347327893,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.95,0.02,1.1283329135043445,0,2,23.64125527758239,1.0531395467763263,0.40529746643963194,1.9384596459754997,-0.45034456844761994,24.64125527758239,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.95,0.05,1.1283329135043445,0,2,23.64125527758239,1.0531395467763263,0.40529746643963194,1.9384596459754997,-0.45034456844761994,24.64125527758239,0.5369886858137511
available_equal_weight,dynamic,underlying,0.5,0.25,0.95,0.1,1.1283329135043445,0,2,23.64125527758239,1.0531395467763263,0.40529746643963194,1.9384596459754997,-0.45034456844761994,24.64125527758239,0.5369886858137511
