date,variant,US.SNDK,HK.01888,HK.02513,US.WDC,US.MU,HK.00148,US.STX,US.BE,US.NBIS,US.TTMI
2024-09-17,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.11600002322095629,0.13,0.13,0.13
2024-09-18,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.1145698849213061,0.13,0.13,0.13
2024-09-19,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.11711741697085629,0.13,0.13,0.13
2024-09-20,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.10943927786018677,0.13,0.13,0.13
2024-09-23,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.10770105290993887,0.13,0.13,0.13
2024-09-24,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.1016933356217774,0.13,0.13,0.13
2024-09-25,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.09869876849765581,0.13,0.13,0.13
2024-09-26,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.0929384026624247,0.13,0.13,0.13
2024-09-27,exec_highest_return,0.0,0.13,0.0,0.1269372559791461,0.13,0.13,0.08,0.13,0.13,0.13
2024-09-30,exec_highest_return,0.0,0.13,0.0,0.129369860435384,0.13,0.13,0.09788872035808954,0.13,0.13,0.13
2024-10-01,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.09395905910339361,0.13,0.13,0.13
2024-10-02,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.10158128279237578,0.13,0.13,0.13
2024-10-03,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.09866873671231408,0.13,0.13,0.13
2024-10-04,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.09762104361046765,0.13,0.13,0.13
2024-10-07,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.10361429161749591,0.13,0.13,0.13
2024-10-08,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.10708283263536707,0.13,0.13,0.13
2024-10-09,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.0982828888078533,0.13,0.13,0.13
2024-10-10,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.0952602714065235,0.13,0.13,0.13
2024-10-11,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.10045057643412157,0.13,0.13,0.13
2024-10-14,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.092267763443148,0.13,0.13,0.13
2024-10-15,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.08,0.13,0.13,0.13
2024-10-16,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.08,0.13,0.13,0.13
2024-10-17,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.0830688044245517,0.13,0.13,0.13
2024-10-18,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.08,0.13,0.13,0.12615999570011202
2024-10-21,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.08717583269002585,0.13,0.13,0.12676028093661182
2024-10-22,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.0824983042810763,0.13,0.13,0.13
2024-10-23,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.08,0.13,0.13,0.13
2024-10-24,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.11769173787568311,0.13,0.13,0.13
2024-10-25,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.11672888031702985,0.13,0.13,0.13
2024-10-28,exec_highest_return,0.0,0.13,0.0,0.12930137042234374,0.13,0.13,0.1187312832729899,0.13,0.13,0.13
2024-10-29,exec_highest_return,0.0,0.13,0.0,0.12870375596867914,0.13,0.13,0.12199252181077853,0.13,0.13,0.13
2024-10-30,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12197396977929759,0.13,0.13,0.13
2024-10-31,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12474044576978262,0.13,0.13,0.13
2024-11-01,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12371908101353395,0.13,0.13,0.08
2024-11-04,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.1259089797421326,0.13,0.13,0.09974661233610031
2024-11-05,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12456601841723525,0.13,0.13,0.08
2024-11-06,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12137591292505454,0.13,0.13,0.08
2024-11-07,exec_highest_return,0.0,0.13,0.0,0.12823901484140227,0.13,0.13,0.11879156546362649,0.13,0.13,0.08
2024-11-08,exec_highest_return,0.0,0.13,0.0,0.1269852245723126,0.13,0.13,0.1142488687449213,0.13,0.13,0.08
2024-11-11,exec_highest_return,0.0,0.13,0.0,0.1289344714025916,0.13,0.13,0.1149912950311054,0.13,0.13,0.08
2024-11-12,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.1210166909824525,0.13,0.13,0.09886829770349852
2024-11-13,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12472303364803795,0.13,0.13,0.0908936167582649
2024-11-14,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12731263402616622,0.13,0.13,0.11191538456844755
2024-11-15,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12862780078183783,0.13,0.13,0.11640272280816505
2024-11-18,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12968935693895833,0.13,0.13,0.1245840480639898
2024-11-19,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12932751732688316,0.13,0.13,0.12502548504788671
2024-11-20,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12808013667031082,0.13,0.13,0.12368779483701964
2024-11-21,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12772241678559293,0.13,0.13,0.12425008045476488
2024-11-22,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12451355693021371,0.13,0.13,0.12027201811479002
2024-11-25,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12503542184858668,0.12634738869404463,0.13,0.11557840334824102
2024-11-26,exec_highest_return,0.0,0.13,0.0,0.12935845203149,0.13,0.13,0.12191826441883244,0.12540091567825623,0.13,0.11571711109981403
2024-11-27,exec_highest_return,0.0,0.13,0.0,0.12032894563617534,0.13,0.13,0.12135708429503184,0.12427973236543624,0.13,0.11222375293420303
2024-11-28,exec_highest_return,0.0,0.13,0.0,0.12437148722202665,0.13,0.13,0.12437335640106867,0.11854056008260394,0.13,0.11357638184381277
2024-11-29,exec_highest_return,0.0,0.13,0.0,0.12437148722202665,0.13,0.13,0.12437335640106867,0.11854056008260394,0.13,0.11357638184381277
2024-12-02,exec_highest_return,0.0,0.13,0.0,0.12041264467607042,0.13,0.13,0.12197396977929759,0.11709023534013821,0.13,0.1098333981565899
2024-12-03,exec_highest_return,0.0,0.13,0.0,0.11916713681928218,0.13,0.13,0.11842845389450628,0.12022332538386171,0.13,0.09988893210439331
2024-12-04,exec_highest_return,0.0,0.13,0.0,0.12388653837608567,0.13,0.13,0.1264319355665866,0.12443428687501812,0.13,0.10795084971874742
2024-12-05,exec_highest_return,0.0,0.13,0.0,0.12218536535725022,0.13,0.13,0.12835474408615005,0.12370835704210267,0.13,0.10535351322620584
2024-12-06,exec_highest_return,0.0,0.13,0.0,0.12279505037385799,0.13,0.13,0.12746056341439832,0.12535055413676754,0.13,0.10178723351652975
2024-12-09,exec_highest_return,0.0,0.13,0.0,0.12544990051758587,0.13,0.13,0.12691587537246968,0.11930381358519854,0.13,0.10535351322620584
2024-12-10,exec_highest_return,0.0,0.13,0.0,0.12626047329555354,0.13,0.13,0.12614588721889103,0.12211067510682379,0.13,0.10353290182604843
2024-12-11,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12841913125633678,0.13,0.13,0.08994446605219665
2024-12-12,exec_highest_return,0.0,0.13,0.0,0.12826235818418336,0.13,0.13,0.1271146723455605,0.13,0.13,0.08
2024-12-13,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.1283386338930026,0.13,0.13,0.08
2024-12-16,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.12717814075676448,0.13,0.08
2024-12-17,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.124382828505844,0.13,0.08
2024-12-18,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.099845615690009
2024-12-19,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.11992678971735998
2024-12-20,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.12254206690869893
2024-12-23,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.121651034827187
2024-12-24,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.12004404926415871
2024-12-26,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.11518251628810952
2024-12-27,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.11092715832857218
2024-12-30,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.11897601547677256
2024-12-31,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.12287142976240084
2025-01-02,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.12232106766365954
2025-01-03,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.12416432521736835
2025-01-06,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.12016096644512493
2025-01-07,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.12770797824578,0.13,0.11909612674910003
2025-01-08,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.12967904299213362,0.13,0.1207405197252916
2025-01-09,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.12039378559232371
2025-01-10,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.12039378559232371
2025-01-13,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.12308960638651316
2025-01-14,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.12232106766365954
2025-01-15,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.11687431258657148
2025-01-16,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.11122889384772916
2025-01-17,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.10687109067154643
2025-01-20,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12710546056244693,0.13,0.13,0.11240775471459587
2025-01-21,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12710546056244693,0.13,0.13,0.11240775471459587
2025-01-22,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.1207075842052315,0.12639666822810777,0.13,0.10823250376015461
2025-01-23,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.10386561951282977,0.12746787617682692,0.13,0.08
2025-01-24,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.10306304587609606,0.11570906203637064,0.13,0.10839276723650029
2025-01-27,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.10383271854941763,0.09723586244712347,0.13,0.10738441640271501
2025-01-28,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.11615451252698475,0.13,0.13,0.13
2025-01-29,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12255468121288289,0.13,0.13,0.12831235079764855
2025-01-30,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12416526331038917,0.13,0.13,0.1275299128278532
2025-01-31,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.1260781490431631,0.13,0.13,0.12426206173165019
2025-02-03,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12923926783320883,0.13,0.13,0.12415604466508456
2025-02-04,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.12653336792785005
2025-02-05,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.1271338233155073
2025-02-06,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.12209101499497353
2025-02-07,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12895158541287663,0.13,0.13,0.08
2025-02-10,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12957278732059307,0.13,0.13,0.11012573451784238
2025-02-11,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12688841262722284,0.12813714411460297,0.13,0.11378560441768451
2025-02-12,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12683818180581402,0.13,0.13,0.0978357442360864
2025-02-13,exec_highest_return,0.0,0.13,0.0,0.13,0.13,0.13,0.12446626748802865,0.13,0.13,0.11149232393879287
2025-02-14,exec_highest_return,0.08,0.13,0.0,0.13,0.13,0.13,0.12026180601330706,0.13,0.13,0.10288999990844
2025-02-17,exec_highest_return,0.08,0.13,0.0,0.13,0.13,0.13,0.12028129025650218,0.12804210523785942,0.13,0.09589401649926922
2025-02-18,exec_highest_return,0.08,0.13,0.0,0.13,0.13,0.13,0.12028129025650218,0.12804210523785942,0.13,0.09589401649926922
2025-02-19,exec_highest_return,0.08,0.13,0.0,0.12300508869350336,0.13,0.13,0.11697002817265753,0.12504720254398038,0.13,0.10522355139369115
2025-02-20,exec_highest_return,0.10469323991623976,0.13,0.0,0.12437148722202665,0.13,0.13,0.11718166477392317,0.12254259076796403,0.13,0.09885573976686376
2025-02-21,exec_highest_return,0.08,0.13,0.0,0.12490139012560826,0.13,0.13,0.11793378125092505,0.1251991328321146,0.13,0.10559179790011788
2025-02-24,exec_highest_return,0.08,0.13,0.0,0.13,0.13,0.13,0.12147143910452132,0.13,0.13,0.11567148847217285
2025-02-25,exec_highest_return,0.10963948559963677,0.13,0.0,0.13,0.13,0.13,0.12290358955334109,0.13,0.13,0.12422062948281364
2025-02-26,exec_highest_return,0.1131192250108099,0.13,0.0,0.13,0.13,0.13,0.12355701506295158,0.13,0.13,0.12817010775820548
2025-02-27,exec_highest_return,0.12337141925209776,0.13,0.0,0.13,0.13,0.13,0.12255468121288289,0.13,0.13,0.12205161499102377
2025-02-28,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.12181062118309578,0.13,0.13,0.12951108265216205
2025-03-03,exec_highest_return,0.12179798643050439,0.13,0.0,0.13,0.13,0.13,0.1194148729569587,0.13,0.13,0.1294165055215772
2025-03-04,exec_highest_return,0.08545707162611749,0.13,0.0,0.13,0.13,0.13,0.12294015182917234,0.13,0.13,0.13
2025-03-05,exec_highest_return,0.10887610881874857,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-03-06,exec_highest_return,0.11070865740902718,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-03-07,exec_highest_return,0.12382677471878736,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-03-10,exec_highest_return,0.08,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-03-11,exec_highest_return,0.08,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-03-12,exec_highest_return,0.09990543682249506,0.13,0.0,0.13,0.13,0.13,0.13,0.12995427525335296,0.13,0.13
2025-03-13,exec_highest_return,0.11474977942104556,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-03-14,exec_highest_return,0.12637826426491633,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-03-17,exec_highest_return,0.08,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-03-18,exec_highest_return,0.08,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-03-19,exec_highest_return,0.08,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-03-20,exec_highest_return,0.08631501982287838,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-03-21,exec_highest_return,0.08964635211782884,0.13,0.0,0.13,0.13,0.13,0.13,0.12804210523785942,0.13,0.13
2025-03-24,exec_highest_return,0.11301573856912488,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-03-25,exec_highest_return,0.11898526794348488,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-03-26,exec_highest_return,0.12324238995776168,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-03-27,exec_highest_return,0.1210341329979914,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-03-28,exec_highest_return,0.11960546297703076,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-03-31,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-04-01,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-04-02,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-04-03,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-04-04,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-04-07,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-04-08,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-04-09,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-04-10,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-04-11,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-04-14,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-04-15,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-04-16,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-04-17,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-04-21,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-04-22,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-04-23,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-04-24,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-04-25,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-04-28,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-04-29,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-04-30,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-05-01,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-05-02,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13
2025-05-05,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.11976446371888218
2025-05-06,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.12115201117748797
2025-05-07,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.11857006223223918
2025-05-08,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.12944335496296033,0.13,0.13,0.10718725264874748
2025-05-09,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.12806413070133077,0.13,0.13,0.10329516410456648
2025-05-12,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.12902559389217108,0.13,0.13,0.08
2025-05-13,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.11763287147811882,0.13,0.13,0.08
2025-05-14,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.10931395882886305,0.13,0.13,0.08
2025-05-15,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.11006009017516491,0.13,0.13,0.09121779506741404
2025-05-16,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.10343506580298417,0.13,0.13,0.10423320701326284
2025-05-19,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.10218657449110209,0.13,0.13,0.09899311072556462
2025-05-20,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.09716020060541819,0.13,0.13,0.0978547457643262
2025-05-21,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.10493957214787772,0.13,0.13,0.09921269155476466
2025-05-22,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.11199772110310925,0.13,0.13,0.10747787395427424
2025-05-23,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.09797085405841027,0.13,0.13,0.10525042361263376
2025-05-26,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.08,0.13,0.13,0.11186064454999206
2025-05-27,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.08,0.13,0.13,0.11186064454999206
2025-05-28,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.08,0.13,0.13,0.08409615960259517
2025-05-29,exec_highest_return,0.13,0.13,0.0,0.12968718882637084,0.13,0.13,0.08,0.13,0.13,0.08
2025-05-30,exec_highest_return,0.13,0.13,0.0,0.12908352882124144,0.13,0.13,0.08,0.13,0.13,0.08817041456918255
2025-06-02,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.08545018919076286,0.13,0.13,0.08913480119052343
2025-06-03,exec_highest_return,0.13,0.13,0.0,0.13,0.13,0.13,0.08,0.13,0.13,0.09000667334074945
2025-06-04,exec_highest_return,0.13,0.13,0.0,0.12522705846064222,0.13,0.13,0.08,0.13,0.13,0.08
2025-06-05,exec_highest_return,0.13,0.13,0.0,0.12264380034665173,0.13,0.13,0.08,0.13,0.13,0.08392897737705315
2025-06-06,exec_highest_return,0.13,0.13,0.0,0.12041429361889876,0.13,0.13,0.08,0.13,0.13,0.09470088722531687
2025-06-09,exec_highest_return,0.13,0.13,0.0,0.11890816209632513,0.13,0.13,0.09001523272030731,0.13,0.13,0.08
2025-06-10,exec_highest_return,0.13,0.13,0.0,0.11232530165130289,0.13,0.13,0.08,0.13,0.1225265874283121,0.08
2025-06-11,exec_highest_return,0.13,0.13,0.0,0.11693924083767412,0.13,0.13,0.0971422513342504,0.13,0.12271649976825623,0.08
2025-06-12,exec_highest_return,0.13,0.13,0.0,0.11805438935818086,0.13,0.13,0.10227222066805956,0.13,0.12767974414623195,0.08
2025-06-13,exec_highest_return,0.13,0.13,0.0,0.1176202377109554,0.13,0.13,0.10350885838639794,0.13,0.12837794468468966,0.09045702497085635
2025-06-16,exec_highest_return,0.13,0.13,0.0,0.11793647711225702,0.13,0.13,0.09977145408264712,0.13,0.13,0.10863774230466436
2025-06-17,exec_highest_return,0.13,0.13,0.0,0.11047034340292465,0.13,0.13,0.08,0.13,0.12794577572430896,0.08
2025-06-18,exec_highest_return,0.13,0.13,0.0,0.10412423426289626,0.13,0.13,0.08477108971453963,0.13,0.13,0.10156582779658999
2025-06-19,exec_highest_return,0.13,0.13,0.0,0.09991984185380416,0.13,0.13,0.08,0.13,0.13,0.0889935718933236
2025-06-20,exec_highest_return,0.13,0.13,0.0,0.09991984185380416,0.13,0.13,0.08,0.13,0.13,0.0889935718933236
2025-06-23,exec_highest_return,0.13,0.13,0.0,0.09915548450784797,0.13,0.13,0.08674065592665221,0.13,0.13,0.0964199406617258
2025-06-24,exec_highest_return,0.13,0.13,0.0,0.0864324721083178,0.13,0.13,0.08,0.13,0.13,0.0897141678988531
2025-06-25,exec_highest_return,0.13,0.13,0.0,0.08,0.13,0.13,0.08,0.13,0.12657561268064266,0.08
2025-06-26,exec_highest_return,0.13,0.13,0.0,0.08,0.13,0.13,0.08,0.13,0.13,0.08
2025-06-27,exec_highest_return,0.13,0.13,0.0,0.08,0.13,0.13,0.08,0.13,0.12247217078743275,0.08
2025-06-30,exec_highest_return,0.13,0.13,0.0,0.08791286967112265,0.13,0.13,0.08,0.13,0.12449324076346341,0.08
2025-07-01,exec_highest_return,0.13,0.13,0.0,0.08,0.13,0.13,0.08,0.13,0.11424215880180388,0.08
2025-07-02,exec_highest_return,0.13,0.13,0.0,0.08650928523498147,0.13,0.13,0.08,0.13,0.12830618502390112,0.09106747378547442
2025-07-03,exec_highest_return,0.13,0.13,0.0,0.08,0.13,0.13,0.08,0.13,0.12911332211203663,0.08
2025-07-04,exec_highest_return,0.13,0.12461066294570038,0.0,0.08,0.13,0.13,0.09699139387019508,0.13,0.12844959806093773,0.08
2025-07-07,exec_highest_return,0.13,0.12204300582367703,0.0,0.08,0.13,0.13,0.09699139387019508,0.13,0.12844959806093773,0.08
2025-07-08,exec_highest_return,0.13,0.12204300582367703,0.0,0.09538214021024707,0.13,0.13,0.100247582602776,0.13,0.13,0.1148619657515956
2025-07-09,exec_highest_return,0.13,0.11962119770763364,0.0,0.10373790142694032,0.13,0.13,0.10937103858481109,0.13,0.13,0.1080965105088064
2025-07-10,exec_highest_return,0.13,0.11993195695993608,0.0,0.09984677553436364,0.13,0.13,0.11386363910927577,0.10828103931335463,0.13,0.0841276761175944
2025-07-11,exec_highest_return,0.13,0.11636785007612434,0.0,0.0967035506297338,0.13,0.13,0.10931200126077889,0.1259014921712423,0.13,0.08891679953504654
2025-07-14,exec_highest_return,0.13,0.12204300582367703,0.0,0.08,0.13,0.13,0.1034456608919684,0.12808964815423177,0.13,0.08
2025-07-15,exec_highest_return,0.13,0.12233599198734495,0.0,0.08,0.13,0.13,0.0981736441236479,0.12535055413676754,0.12420643692585871,0.08
2025-07-16,exec_highest_return,0.13,0.11390527049176721,0.0,0.08,0.13,0.13,0.09826871178741284,0.12851543790184775,0.1198598376878223,0.08
2025-07-17,exec_highest_return,0.13,0.11835298935332446,0.0,0.09636045411868603,0.13,0.13,0.10359296492223766,0.13,0.12049302997320316,0.08
2025-07-18,exec_highest_return,0.13,0.11899224987176049,0.0,0.0916837012077012,0.13,0.13,0.10455241715966314,0.13,0.11939294207458231,0.08
2025-07-21,exec_highest_return,0.13,0.13,0.0,0.08,0.13,0.13,0.0981895232387594,0.13,0.12195169240730568,0.10537047009656726
2025-07-22,exec_highest_return,0.13,0.13,0.0,0.08,0.13,0.13,0.09633296355010618,0.1282793516448471,0.12309381371796371,0.08
2025-07-23,exec_highest_return,0.13,0.13,0.0,0.10101810736341231,0.13,0.13,0.1048562663436078,0.12550147153937585,0.12660043315279113,0.11577367237421932
2025-07-24,exec_highest_return,0.13,0.13,0.0,0.08,0.13,0.13,0.08,0.12039340362822573,0.1243891628647521,0.10312029704966247
