date,variant,daily_return,nav,gross_exposure
2022-08-08,exec_best_sharpe,-0.001244148634741315,0.8082582599221789,0.7199585086604781
2022-08-09,exec_best_sharpe,-0.015752154362305766,0.795526451047276,0.7226789747152516
2022-08-10,exec_best_sharpe,0.022054400951579706,0.8130713103662599,0.7267209074626582
2022-08-11,exec_best_sharpe,0.016197371277394512,0.82624092825526,0.7308017926350516
2022-08-12,exec_best_sharpe,0.014794432228324817,0.8384646936726007,0.7176771065453705
2022-08-15,exec_best_sharpe,-0.007387759019692961,0.8322703185692268,0.7158122230284084
2022-08-16,exec_best_sharpe,-0.0071282345522174495,0.8263377005276167,0.719447545010753
2022-08-17,exec_best_sharpe,-0.010582355951163845,0.8175931008447672,0.7145077212221167
2022-08-18,exec_best_sharpe,0.0035611381391017606,0.820504662818452,0.7167198742937664
2022-08-19,exec_best_sharpe,-0.012909056884111913,0.8099127214524495,0.721504725514713
2022-08-22,exec_best_sharpe,-0.006221241716418418,0.8048740586430916,0.7243498183366317
2022-08-23,exec_best_sharpe,-0.008586785844161147,0.7979627774700025,0.7188625586982029
2022-08-24,exec_best_sharpe,0.004087271320693286,0.8012242678453364,0.7248372029052463
2022-08-25,exec_best_sharpe,0.025242643834942388,0.8214492866704688,0.7306022359347379
2022-08-26,exec_best_sharpe,-0.017711456517075536,0.8069002233486221,0.7214714198351311
2022-08-29,exec_best_sharpe,-0.014551573450293419,0.7951585554815065,0.7198957503167861
2022-08-30,exec_best_sharpe,0.014563272890798777,0.806738666516437,0.7309953370812727
2022-08-31,exec_best_sharpe,-0.006049380980686787,0.8018583969708278,0.7094961051210088
2022-09-01,exec_best_sharpe,-0.0019786745584865514,0.8002717801612329,0.7132499282893536
2022-09-02,exec_best_sharpe,-0.009284535263982782,0.7928416285975557,0.710880727421744
2022-09-05,exec_best_sharpe,-0.0011344091338592978,0.7919422218123707,0.715040569136343
2022-09-06,exec_best_sharpe,-0.005650116343112489,0.7874676561221078,0.7158963587346688
2022-09-07,exec_best_sharpe,0.005916404652859988,0.7921266334267654,0.7203902514938226
2022-09-08,exec_best_sharpe,0.005105367858043467,0.7961707312805626,0.7209751422201567
2022-09-09,exec_best_sharpe,0.01756698394070094,0.8101570497310243,0.7200271703628559
2022-09-12,exec_best_sharpe,0.0016045574057994374,0.8114569932250308,0.7121569804160424
2022-09-13,exec_best_sharpe,-0.015661153126733874,0.7987486409983746,0.7120033677977907
2022-09-14,exec_best_sharpe,-0.0013465582535722386,0.7976730794233087,0.7137114077182851
2022-09-15,exec_best_sharpe,-0.011366552543005788,0.7886062864539024,0.71795915871751
2022-09-16,exec_best_sharpe,-0.005265605495639378,0.7844537968580549,0.7217255205559274
2022-09-19,exec_best_sharpe,-0.0048006808165832705,0.7806878845639826,0.7225120555079313
2022-09-20,exec_best_sharpe,-0.003799151546160071,0.7777219329802729,0.7276083426083987
2022-09-21,exec_best_sharpe,-0.008652923714868388,0.7709923644228146,0.7270572660242831
2022-09-22,exec_best_sharpe,-0.015807494088257434,0.7588049071801093,0.7338796833828093
2022-09-23,exec_best_sharpe,-0.011949606373558685,0.7497374872249822,0.7434561739946001
2022-09-26,exec_best_sharpe,-0.02105715036406189,0.7339501522229118,0.746708515785496
2022-09-27,exec_best_sharpe,0.008765857088759831,0.7403838543675714,0.7664556425853537
2022-09-28,exec_best_sharpe,-0.005865775878472913,0.7360409286138112,0.7592152649698107
2022-09-29,exec_best_sharpe,-0.021894113681658632,0.7199259648483869,0.7719221297722156
2022-09-30,exec_best_sharpe,0.007684519990633917,0.7254582503170407,0.7913453460638493
2022-10-03,exec_best_sharpe,0.017088722009242833,0.7378554046860203,0.7799364277263643
2022-10-04,exec_best_sharpe,0.02244039059755956,0.754413168171695,0.7669270749174171
2022-10-05,exec_best_sharpe,0.009101095458472201,0.7612791544303541,0.7528561654776531
2022-10-06,exec_best_sharpe,-0.011752094340730745,0.7523325299878568,0.7381773273438849
2022-10-07,exec_best_sharpe,-0.011300194225776368,0.7438310262766243,0.7461451838656269
2022-10-10,exec_best_sharpe,-0.0233782950928305,0.7264415250451265,0.7514997239015735
2022-10-11,exec_best_sharpe,0.0018445534431098735,0.7277814852613665,0.7767286517800948
2022-10-12,exec_best_sharpe,-0.012489376618085853,0.7186919481962675,0.7735917425192013
2022-10-13,exec_best_sharpe,0.009837272565169178,0.7257619167810666,0.7822134114130909
2022-10-14,exec_best_sharpe,-0.006388664621015792,0.7211252673000468,0.7748132989246252
2022-10-17,exec_best_sharpe,0.015003128025607038,0.7319444020078495,0.7793475432883676
2022-10-18,exec_best_sharpe,0.007123201166355057,0.7371581892259389,0.7678293249460331
2022-10-19,exec_best_sharpe,-0.007224954981675913,0.7318322544944078,0.7632813120072082
2022-10-20,exec_best_sharpe,-0.002703102530719901,0.7298540368752215,0.7712083744341993
2022-10-21,exec_best_sharpe,0.02073401349527403,0.7449868403253727,0.776067849762841
2022-10-24,exec_best_sharpe,-0.008503203649008074,0.738652065506255,0.7584660301076185
2022-10-25,exec_best_sharpe,0.014370342671318212,0.7492667488024568,0.7716904735257561
2022-10-26,exec_best_sharpe,-0.004883850085539165,0.7456074423272263,0.7609135428950426
2022-10-27,exec_best_sharpe,-0.010973832194490886,0.7374252713721637,0.7681132174549986
2022-10-28,exec_best_sharpe,-0.004796868368704368,0.7338879394136354,0.7781670867690362
2022-10-31,exec_best_sharpe,-0.02571968042331025,0.7150125761453949,0.7918557644125694
2022-11-01,exec_best_sharpe,0.024699288306025368,0.732672877906044,0.8302090922047674
2022-11-02,exec_best_sharpe,0.0050111187202690555,0.7363443886803523,0.7973632372762457
2022-11-03,exec_best_sharpe,-0.01975079775803694,0.7218009995792614,0.7853985828163039
2022-11-04,exec_best_sharpe,0.041756859017633687,0.7519411421574795,0.7952647561936496
2022-11-07,exec_best_sharpe,0.012220594700178358,0.7611303100941753,0.7644089799954811
2022-11-08,exec_best_sharpe,0.0029210093257098996,0.7633535788280409,0.7510458001738602
2022-11-09,exec_best_sharpe,-0.020354704729770745,0.7478157421265823,0.7515385043464002
2022-11-10,exec_best_sharpe,0.03260887496453042,0.7722011721580955,0.7665312101046544
2022-11-11,exec_best_sharpe,0.03937831390106333,0.802609152310106,0.7609685674615912
2022-11-14,exec_best_sharpe,0.002858224273299333,0.8049031892712109,0.7271627739597782
2022-11-15,exec_best_sharpe,0.008189060986663237,0.8114945905765125,0.7225518760012131
2022-11-16,exec_best_sharpe,-0.021557147794845733,0.7940010817527368,0.7198530708420521
2022-11-17,exec_best_sharpe,-0.001023658308508227,0.793188295948436,0.7325627612273456
2022-11-18,exec_best_sharpe,0.0017085632179627867,0.794543508295812,0.7326811293364236
2022-11-21,exec_best_sharpe,-0.005259224764713074,0.7903648254003407,0.7319903546839971
2022-11-22,exec_best_sharpe,0.0022929772277761416,0.792177113946619,0.7348737458052187
2022-11-23,exec_best_sharpe,0.008906186229724913,0.7992323908503536,0.7371170007545375
2022-11-24,exec_best_sharpe,0.004796025821715041,0.8030655300344229,0.7325730621409132
2022-11-25,exec_best_sharpe,-0.006275898036493423,0.7980255726513044,0.7286796148288324
2022-11-28,exec_best_sharpe,-0.022708040907016527,0.7799039753026933,0.7331660695392519
2022-11-29,exec_best_sharpe,0.005209354113068802,0.7839667712842352,0.749854024339448
2022-11-30,exec_best_sharpe,0.030870557526886427,0.8081682625963326,0.7438527367799321
2022-12-01,exec_best_sharpe,-0.003892118748064392,0.8050227757498908,0.7273056317938807
2022-12-02,exec_best_sharpe,-0.00514949448915886,0.8008773154025193,0.7302367717362731
2022-12-05,exec_best_sharpe,-0.007157023260413042,0.7951454178274463,0.7350407156845205
2022-12-06,exec_best_sharpe,-0.006468498070431084,0.7900020212265174,0.7375478113016681
2022-12-07,exec_best_sharpe,0.0048190680121272395,0.7938090946965259,0.7404856486067022
2022-12-08,exec_best_sharpe,0.02537230304573352,0.8139498596076256,0.7375213998108116
2022-12-09,exec_best_sharpe,-0.0007518795361012013,0.8133378673647741,0.7245141628473193
2022-12-12,exec_best_sharpe,0.004329277354777503,0.8168590325757393,0.724517354301914
2022-12-13,exec_best_sharpe,-0.0007179765800873814,0.8162725469211171,0.7211905122029012
2022-12-14,exec_best_sharpe,-0.002061939791555334,0.8145894420758661,0.7206444517297308
2022-12-15,exec_best_sharpe,-0.026121857346400948,0.793310852874076,0.7255799177610377
2022-12-16,exec_best_sharpe,0.00983559109671978,0.8011135340355354,0.7472857220043565
2022-12-19,exec_best_sharpe,-0.01631522997986599,0.7880431824877624,0.7459754035297991
2022-12-20,exec_best_sharpe,-0.0034207478012222643,0.7853474855039992,0.7526726661287774
2022-12-21,exec_best_sharpe,-0.0038336888262148656,0.7823367076241267,0.7519054741126978
2022-12-22,exec_best_sharpe,-0.00813508567454297,0.7759723314812644,0.7573319706915299
2022-12-23,exec_best_sharpe,-0.0016162520491710373,0.7747181646104078,0.7630517751752821
2022-12-27,exec_best_sharpe,0.0012178551387494372,0.775661659108261,0.7617031720115572
2022-12-28,exec_best_sharpe,-0.0067203590259346715,0.7704489342764014,0.756653177976208
2022-12-29,exec_best_sharpe,0.01845040918009107,0.784664032366166,0.764937360705953
2022-12-30,exec_best_sharpe,0.001084558709100934,0.7855150465761869,0.7489358639764825
2023-01-03,exec_best_sharpe,0.0025673072869016374,0.7875317050792329,0.7499668362455014
2023-01-04,exec_best_sharpe,0.015931496152950347,0.8000782634090291,0.7507685412425815
2023-01-05,exec_best_sharpe,0.015344754632686395,0.8123552680479864,0.7366534319274031
2023-01-06,exec_best_sharpe,0.012826624265507671,0.8227750438413437,0.7258637913334542
2023-01-09,exec_best_sharpe,0.0036393648656693088,0.8257694224282495,0.7148948859909532
2023-01-10,exec_best_sharpe,0.01853114111365056,0.8410718721226051,0.7152126509484492
2023-01-11,exec_best_sharpe,0.014205858877417137,0.8530200204437439,0.7108458895215153
2023-01-12,exec_best_sharpe,0.004896720997916175,0.8571970214894937,0.708129866174512
2023-01-13,exec_best_sharpe,-0.00012336655731176854,0.8570912720440146,0.7084549204508597
2023-01-16,exec_best_sharpe,-0.0008706156380456086,0.8563450749793406,0.7106533743258479
2023-01-17,exec_best_sharpe,0.002054107068399787,0.858104099450845,0.7107556469092708
2023-01-18,exec_best_sharpe,0.006256799474836761,0.8634730847296443,0.7110490065544319
2023-01-19,exec_best_sharpe,-0.0057897305572542175,0.8584738082256186,0.7080150604400391
2023-01-20,exec_best_sharpe,0.01805378403364583,0.8739725089578654,0.7088180659922733
2023-01-23,exec_best_sharpe,0.02217395284476802,0.8933519341591206,0.7042979505274035
2023-01-24,exec_best_sharpe,-0.0058717720289587945,0.8881063752601088,0.6956261250257563
2023-01-25,exec_best_sharpe,0.0011551493084190957,0.8891322707252932,0.6971071946202804
2023-01-26,exec_best_sharpe,0.01203912392835518,0.899836644321255,0.696878834417448
2023-01-27,exec_best_sharpe,0.006268658393790741,0.9054774128547199,0.6914313184631193
2023-01-30,exec_best_sharpe,-0.011723319094955123,0.8948622122105496,0.6911211519795907
2023-01-31,exec_best_sharpe,0.0037276073877973393,0.8981979072038464,0.6924343257476873
2023-02-01,exec_best_sharpe,0.01656322343929073,0.913074959833567,0.6924110205097814
2023-02-02,exec_best_sharpe,0.007170261724742438,0.9196219462698824,0.6911829061093948
2023-02-03,exec_best_sharpe,-0.008703843882606026,0.911617700418531,0.6905273667074073
2023-02-06,exec_best_sharpe,-0.01241564152556284,0.9002993818417765,0.6911516626805336
2023-02-07,exec_best_sharpe,0.00680956157122764,0.9064300259149662,0.6924186649095523
2023-02-08,exec_best_sharpe,-0.0019397232090516497,0.9046718025563176,0.6911789649882422
2023-02-09,exec_best_sharpe,-0.014125540128544086,0.8918928247061461,0.6918214983349248
2023-02-10,exec_best_sharpe,0.007247658070008968,0.8983569589347106,0.6924623401720117
2023-02-13,exec_best_sharpe,-0.007815514492366426,0.8913358371028381,0.6918419964917878
2023-02-14,exec_best_sharpe,0.005203703037666305,0.8959740841059511,0.691714934565578
2023-02-15,exec_best_sharpe,0.003729578491172186,0.8993156897786804,0.6908641886624516
2023-02-16,exec_best_sharpe,-0.0055897177208161335,0.8942887689309165,0.6909651569310028
2023-02-17,exec_best_sharpe,-0.005924249492886592,0.8889907791450833,0.6920672827537832
2023-02-20,exec_best_sharpe,-0.0005972977818103243,0.8884597869246501,0.6930420004490697
2023-02-21,exec_best_sharpe,-0.018153758329417794,0.872330902667414,0.6930420004490697
2023-02-22,exec_best_sharpe,-0.005198276576832287,0.867796285368831,0.6960631080351098
2023-02-23,exec_best_sharpe,0.0007433948904521273,0.8684414006933275,0.6973037485679284
2023-02-24,exec_best_sharpe,-0.008546339836087893,0.8610194053552742,0.6956859199717141
2023-02-27,exec_best_sharpe,-0.008826654076871242,0.8534194849107298,0.697247713829985
2023-02-28,exec_best_sharpe,0.0004275391341435758,0.8537843551383698,0.6993851838427255
2023-03-01,exec_best_sharpe,0.011156882128553168,0.8633099265518515,0.6992483001943759
2023-03-02,exec_best_sharpe,-0.0007913992611813837,0.8626267037138077,0.7003989079660203
2023-03-03,exec_best_sharpe,0.007129202807903231,0.8687765444320965,0.7001280400045794
2023-03-06,exec_best_sharpe,-0.004494998496196389,0.8648713951713436,0.6997722951719348
2023-03-07,exec_best_sharpe,-0.00412061464293491,0.861307593436145,0.7019307743131634
2023-03-08,exec_best_sharpe,0.0036011535324025254,0.8644092943187327,0.7048529413572847
2023-03-09,exec_best_sharpe,-0.011688761944779576,0.8543054198545862,0.7014351424775387
2023-03-10,exec_best_sharpe,-0.015671510836509667,0.8409171632096462,0.7042509969533154
2023-03-13,exec_best_sharpe,-0.0047499824600149634,0.8369228214340747,0.7085100870195448
2023-03-14,exec_best_sharpe,-0.002630626405322686,0.8347211901607932,0.7130887514644872
2023-03-15,exec_best_sharpe,-0.0111689486079979,0.8253982320858805,0.7118721194616003
2023-03-16,exec_best_sharpe,0.004262182466694608,0.8289162299587176,0.7167767424544772
2023-03-17,exec_best_sharpe,-0.005258538470885495,0.8245573420743383,0.7116745524996568
2023-03-20,exec_best_sharpe,-0.0028244926161072005,0.8222283859500924,0.7148624915175261
2023-03-21,exec_best_sharpe,0.006245064633172782,0.8273632553635801,0.7126674271472693
2023-03-22,exec_best_sharpe,-0.007757631564463173,0.8209448760584946,0.7079687010089719
2023-03-23,exec_best_sharpe,0.016055211272296113,0.8341253194865227,0.7130566309394755
2023-03-24,exec_best_sharpe,-0.001387198374114738,0.832968222199523,0.7078856534002619
2023-03-27,exec_best_sharpe,-0.009533705989708182,0.8250269480703029,0.7079584478013625
2023-03-28,exec_best_sharpe,-0.020016248776579457,0.8085130034303456,0.7089282505075137
2023-03-29,exec_best_sharpe,0.020111261942569337,0.8247732202263068,0.7165008443694433
2023-03-30,exec_best_sharpe,0.00643207203385615,0.830078220990398,0.706863665772333
2023-03-31,exec_best_sharpe,-5.710214755896533e-05,0.8300308217413375,0.7039171033409576
2023-04-03,exec_best_sharpe,-0.0012299691685365636,0.8290099094216605,0.704399439783467
2023-04-04,exec_best_sharpe,-0.017289803817173547,0.8146764907252672,0.7047507393659893
2023-04-05,exec_best_sharpe,-0.007848270359172162,0.8082826893707937,0.7120099703199625
2023-04-06,exec_best_sharpe,0.00037428496013588113,0.8085852174249634,0.7157896252129298
2023-04-10,exec_best_sharpe,0.019436867179273915,0.8243015808991767,0.7157065894868954
2023-04-11,exec_best_sharpe,0.008822563525941182,0.8315740339611934,0.7059247672651529
2023-04-12,exec_best_sharpe,-0.00997017615258216,0.8232830943586871,0.7014710099645888
2023-04-13,exec_best_sharpe,-0.001413289426500256,0.8221195570664136,0.7051475220596425
2023-04-14,exec_best_sharpe,-0.0028726320635734013,0.8197579100666939,0.7076032634038635
2023-04-17,exec_best_sharpe,0.006667160405116662,0.8252233675464717,0.7099794472966451
2023-04-18,exec_best_sharpe,-0.00748465562671776,0.8190468548252661,0.7069163518283184
2023-04-19,exec_best_sharpe,-0.007380469063279912,0.8130019048518514,0.7101789502588463
2023-04-20,exec_best_sharpe,-0.009181800284274504,0.8055370837307669,0.7153351159469546
2023-04-21,exec_best_sharpe,-0.004543225586354408,0.801877347041204,0.7252786853078343
2023-04-24,exec_best_sharpe,-0.005462326518262999,0.7974972311440665,0.7267250977715488
2023-04-25,exec_best_sharpe,-0.02107681115822687,0.7806885326040341,0.7295517819686299
2023-04-26,exec_best_sharpe,0.003918100962211082,0.7837473490948172,0.7424694028004977
2023-04-27,exec_best_sharpe,0.00518701447100857,0.7878126579361867,0.7406756218455771
2023-04-28,exec_best_sharpe,0.01644139278423233,0.8007653952857057,0.7369417687318189
2023-05-01,exec_best_sharpe,-0.004314146616455277,0.7973107759650594,0.7256017023076519
2023-05-02,exec_best_sharpe,-0.008267699177269902,0.7907188503185847,0.7278510032352193
2023-05-03,exec_best_sharpe,-0.008140633935142498,0.7842818976125243,0.7348577392540875
2023-05-04,exec_best_sharpe,0.00031393274601746737,0.7845281093822937,0.739561180011592
2023-05-05,exec_best_sharpe,0.010132134839368385,0.7924770539718298,0.7405712681128424
2023-05-08,exec_best_sharpe,0.00432163703529906,0.7959018521578991,0.7329567020449682
2023-05-09,exec_best_sharpe,-0.007103660941578742,0.7902480352573948,0.7283545594256072
2023-05-10,exec_best_sharpe,-0.008416275920187925,0.7835970897472823,0.7335583863438757
2023-05-11,exec_best_sharpe,-0.01228630485001304,0.7739695770230641,0.7437198193483121
2023-05-12,exec_best_sharpe,-0.004336934629866362,0.7706129215620098,0.7669548968606845
2023-05-15,exec_best_sharpe,0.03269944365593348,0.7958115353711611,0.7727789580329069
2023-05-16,exec_best_sharpe,-0.003722935898819831,0.792848780037433,0.7488016965839006
2023-05-17,exec_best_sharpe,0.005401424026264232,0.7971312924871216,0.7508356665554465
2023-05-18,exec_best_sharpe,0.013849335857505099,0.8081710314793029,0.7458164024638358
2023-05-19,exec_best_sharpe,0.0011236853035250906,0.8090791613901108,0.7396617313657071
2023-05-22,exec_best_sharpe,0.006899902944602146,0.8146617290782027,0.7371966018516685
2023-05-23,exec_best_sharpe,-0.004546910473076747,0.8109575351302422,0.7285203446249339
2023-05-24,exec_best_sharpe,-0.013389172293117823,0.8000994849699812,0.7319545756293911
2023-05-25,exec_best_sharpe,0.003330197221496874,0.8027639740517494,0.7470554845485091
2023-05-26,exec_best_sharpe,0.0183290851018038,0.8174779032488062,0.7508641914203973
2023-05-29,exec_best_sharpe,-0.004693792661938554,0.81364083146524,0.741207517035604
2023-05-30,exec_best_sharpe,-0.0072647457686140565,0.8077299376776813,0.7459975142971296
2023-05-31,exec_best_sharpe,-0.01759595329614542,0.7935171594184064,0.7492903696880407
2023-06-01,exec_best_sharpe,-0.00031332100983137864,0.7932685338206988,0.7639001472081565
2023-06-02,exec_best_sharpe,0.021176883274833254,0.810067488967018,0.7644406201784733
2023-06-05,exec_best_sharpe,-0.011865463079133493,0.8004556630850734,0.7447936585554077
2023-06-06,exec_best_sharpe,0.009679085192894689,0.8082033416412089,0.7504740523056019
2023-06-07,exec_best_sharpe,0.008919639040475866,0.8154122237199548,0.7428156708067348
2023-06-08,exec_best_sharpe,-0.00824404202292418,0.8086899310816015,0.7373338808980071
2023-06-09,exec_best_sharpe,0.001468513716736761,0.8098775033379817,0.7424343316484373
2023-06-12,exec_best_sharpe,0.019295900905861318,0.8255048193882778,0.7402153203731583
2023-06-13,exec_best_sharpe,0.0068976240689294374,0.8311988412995076,0.7276666111346787
2023-06-14,exec_best_sharpe,-0.010569391381533158,0.8224135754299363,0.7227442435076892
2023-06-15,exec_best_sharpe,0.014019320656139247,0.8339432550558505,0.7344912734603918
2023-06-16,exec_best_sharpe,-0.002181965463281481,0.832123619674982,0.7213985088209766
2023-06-19,exec_best_sharpe,-0.0005066380607832327,0.8317020341779781,0.7197471537722919
2023-06-20,exec_best_sharpe,-0.004837571642846123,0.8276786160021412,0.7203087721475887
2023-06-21,exec_best_sharpe,-0.01379266268939921,0.816262724036395,0.7225178944097166
2023-06-22,exec_best_sharpe,-0.000628533433777997,0.8157496756235915,0.734365953105717
2023-06-23,exec_best_sharpe,-0.01203620147217372,0.8059311481769256,0.7360835028724011
2023-06-26,exec_best_sharpe,-0.003407898717289126,0.8031846164508301,0.7439071773689286
2023-06-27,exec_best_sharpe,0.015011879161290117,0.8152419268571971,0.7470816413336613
2023-06-28,exec_best_sharpe,-0.00020767620388878564,0.8150726205085763,0.7355569100842945
2023-06-29,exec_best_sharpe,-0.0020584548850639925,0.8133948302912085,0.7351810624933445
2023-06-30,exec_best_sharpe,0.007834501381790622,0.8197673732130664,0.7369309363690784
2023-07-03,exec_best_sharpe,0.012032838326633873,0.8296315014803886,0.7280599737677642
2023-07-04,exec_best_sharpe,0.001057895766459824,0.8305091651335264,0.7190109993384535
2023-07-05,exec_best_sharpe,-0.0038691615581938504,0.827295790998064,0.718257787741992
2023-07-06,exec_best_sharpe,-0.014707118873984171,0.8151286534559088,0.7191662807064975
2023-07-07,exec_best_sharpe,0.00525911907751303,0.8194155121079263,0.7307390199130188
2023-07-10,exec_best_sharpe,0.009768328167514412,0.8274198317357485,0.7252919848826839
2023-07-11,exec_best_sharpe,0.008862983904170531,0.834753240386414,0.7196741182717675
2023-07-12,exec_best_sharpe,0.002100429165564788,0.8365065804385714,0.7136834683990463
2023-07-13,exec_best_sharpe,0.005406203950160839,0.8410289056180739,0.7140522927650452
2023-07-14,exec_best_sharpe,-0.0077127647773222365,0.834542247498113,0.7118121267534153
2023-07-17,exec_best_sharpe,0.004099744281374756,0.8379636573048591,0.7170481801003229
2023-07-18,exec_best_sharpe,-0.006632161861491632,0.8324061466955658,0.7163722967887116
2023-07-19,exec_best_sharpe,-0.0015721335518489167,0.8310974930635804,0.723387456536978
2023-07-20,exec_best_sharpe,-0.008332152418976346,0.8241726620763455,0.7240183563971804
2023-07-21,exec_best_sharpe,-0.0002635345922413452,0.8239554640699087,0.729103418232277
2023-07-24,exec_best_sharpe,0.001391726714995688,0.8251021849012214,0.730424017282595
2023-07-25,exec_best_sharpe,0.0024198775378137718,0.8270988311448649,0.7311294145462571
2023-07-26,exec_best_sharpe,-0.0003370372624237209,0.826820068019062,0.7289184099676782
2023-07-27,exec_best_sharpe,0.02338474472202659,0.8461550442407364,0.7315834785675639
2023-07-28,exec_best_sharpe,0.006034511939933617,0.8512611769582422,0.7166103812280143
2023-07-31,exec_best_sharpe,0.008292339810247636,0.8583201239048514,0.71271460924272
2023-08-01,exec_best_sharpe,0.00094994343130048,0.8591354794685078,0.7091781261289819
2023-08-02,exec_best_sharpe,-0.008462300114639386,0.8518652172021107,0.708402434651337
2023-08-03,exec_best_sharpe,0.007430750601509806,0.8581952151772406,0.7133290830544975
2023-08-04,exec_best_sharpe,-0.001505746320661989,0.8569029908895778,0.7113202868427905
2023-08-07,exec_best_sharpe,0.003884630675581406,0.8602317425339848,0.7145620171502455
2023-08-08,exec_best_sharpe,-0.008939783342775934,0.8525414571311524,0.7124316570114024
2023-08-09,exec_best_sharpe,-0.005464182530464556,0.8478830149945995,0.7166410189569781
2023-08-10,exec_best_sharpe,-0.013677634347446576,0.8362859811460928,0.7190927861904453
2023-08-11,exec_best_sharpe,-0.0051115437353864215,0.8320112687781739,0.7290926682736061
2023-08-14,exec_best_sharpe,0.007183121547110597,0.8379877068503732,0.733159449695068
2023-08-15,exec_best_sharpe,-0.018054083477609024,0.8228586068376863,0.7331923345352408
2023-08-16,exec_best_sharpe,-0.020174828504279773,0.8062575755614654,0.7437041749442115
2023-08-17,exec_best_sharpe,0.004265585232607829,0.8096967359694586,0.7673152175404847
2023-08-18,exec_best_sharpe,-0.007814644963404126,0.8033692434498301,0.7627062324092124
2023-08-21,exec_best_sharpe,-0.008675527915211177,0.7963995911520589,0.7729527777854229
2023-08-22,exec_best_sharpe,-0.0002790240152428542,0.796177376540398,0.79085184960021
2023-08-23,exec_best_sharpe,0.0013686463448425396,0.7972670617966464,0.7910552362899875
2023-08-24,exec_best_sharpe,-0.0053971527490658845,0.7929640896823309,0.7960027971804747
2023-08-25,exec_best_sharpe,-0.006244543216746772,0.7880123911549813,0.7959291848771127
2023-08-28,exec_best_sharpe,0.017900429639134397,0.802118151517617,0.8010773195277663
2023-08-29,exec_best_sharpe,0.015635737090787787,0.8146598600504952,0.7868512012224064
2023-08-30,exec_best_sharpe,-0.0066848611505753,0.8092139720011104,0.7682685717648758
2023-08-31,exec_best_sharpe,0.015310448335767089,0.8216034007120143,0.7859917810216982
2023-09-01,exec_best_sharpe,0.0064554531597466585,0.8269072229811993,0.7773570244502684
2023-09-04,exec_best_sharpe,0.0057752455201755485,0.8316828152163224,0.7757943216092408
2023-09-05,exec_best_sharpe,-0.015489317375216295,0.8188006161359234,0.7678037593747218
2023-09-06,exec_best_sharpe,0.0023887551697096623,0.8207565303406795,0.777797628758928
2023-09-07,exec_best_sharpe,-0.015438115858302712,0.8080855959338216,0.7731934680423486
2023-09-08,exec_best_sharpe,-0.0029990353088118105,0.8056621186990738,0.778489707961445
2023-09-11,exec_best_sharpe,-0.009511409131081007,0.7979991366667133,0.7801059141993176
2023-09-12,exec_best_sharpe,-0.00033956983741569914,0.7977281602296176,0.791027942064018
2023-09-13,exec_best_sharpe,-0.0034366573364286814,0.7949866418952887,0.791240697133416
2023-09-14,exec_best_sharpe,0.0051369485946870085,0.7990704474081677,0.7963795145137145
2023-09-15,exec_best_sharpe,0.004580858620779309,0.8027308761557874,0.7929755796183773
2023-09-18,exec_best_sharpe,-0.003443805209471571,0.7999664273826785,0.7805972448185299
2023-09-19,exec_best_sharpe,0.012144097567094803,0.809681297727214,0.7872478888524955
2023-09-20,exec_best_sharpe,-0.0030000749457212306,0.8072521931518836,0.7725522016433518
2023-09-21,exec_best_sharpe,-0.015943035828879515,0.7943821425135216,0.7786105953367857
2023-09-22,exec_best_sharpe,0.0033949329088451457,0.7970790165913396,0.7935555934840771
2023-09-25,exec_best_sharpe,-0.014253343570252965,0.7857179755152238,0.7924983704388847
2023-09-26,exec_best_sharpe,-0.023663648204546976,0.7671250217546427,0.8109741493368214
2023-09-27,exec_best_sharpe,0.006260201457921986,0.7719273789342396,0.8258723905691749
2023-09-28,exec_best_sharpe,-0.007165423697393365,0.7663961922005574,0.8220387349065
2023-09-29,exec_best_sharpe,0.018306947632611033,0.7804265671570055,0.8260883192349623
2023-10-02,exec_best_sharpe,-0.008982984504150237,0.773416007397607,0.8077680426579941
2023-10-03,exec_best_sharpe,-0.023754855014923016,0.7550436222756561,0.8232516725413455
2023-10-04,exec_best_sharpe,0.009023428542336518,0.7618567044476074,0.8395771006462396
2023-10-05,exec_best_sharpe,0.001339021248882928,0.7628768467634667,0.8298859062131514
2023-10-06,exec_best_sharpe,0.008101661736516911,0.7690574169225649,0.822811727707998
2023-10-09,exec_best_sharpe,-0.009254877715246738,0.761939884572943,0.8146165957566525
2023-10-10,exec_best_sharpe,0.011190817435605419,0.7704666147181052,0.8203744534148523
2023-10-11,exec_best_sharpe,0.010409481319085574,0.7784867725509924,0.8076719900531321
2023-10-12,exec_best_sharpe,0.011646477849519126,0.7875534015036512,0.802800694234951
2023-10-13,exec_best_sharpe,0.004811225065510096,0.7913424981693933,0.7870171369617227
2023-10-16,exec_best_sharpe,0.013274279797628668,0.8018469999058482,0.7785652161240857
2023-10-17,exec_best_sharpe,-0.0006701818380453324,0.8013096166096201,0.7675282705802378
2023-10-18,exec_best_sharpe,-0.0009493195668011821,0.8005489177115066,0.7645999326893025
2023-10-19,exec_best_sharpe,-0.0076923254606264466,0.7943908348893174,0.7626798151741322
2023-10-20,exec_best_sharpe,-0.006571610862155312,0.7891704074499621,0.7647039295267993
2023-10-23,exec_best_sharpe,-0.006219663239860161,0.7842620332767601,0.7710917049809739
